arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,20,1.0364372730255127,26,30.140794214999914,False,False,89a00e982f862912de89d4fc7e2812aea2e019eb6bfc5a4c8c5d8d8450732e62
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,29,0.9905177354812622,30,14.032846912999958,True,True,89a00e982f862912de89d4fc7e2812aea2e019eb6bfc5a4c8c5d8d8450732e62
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,3,1.0041077136993408,9,9.793840948001161,False,False,89a00e982f862912de89d4fc7e2812aea2e019eb6bfc5a4c8c5d8d8450732e62
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,28,0.9655245542526245,30,13.929869027000677,True,True,89a00e982f862912de89d4fc7e2812aea2e019eb6bfc5a4c8c5d8d8450732e62
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,5,1.0356004238128662,11,12.019172700001945,False,False,89a00e982f862912de89d4fc7e2812aea2e019eb6bfc5a4c8c5d8d8450732e62
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,17,1.0093237161636353,23,10.68409441699987,True,True,89a00e982f862912de89d4fc7e2812aea2e019eb6bfc5a4c8c5d8d8450732e62
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,3,1.0639444589614868,9,9.831144596999366,False,False,89a00e982f862912de89d4fc7e2812aea2e019eb6bfc5a4c8c5d8d8450732e62
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,27,1.0456887483596802,30,13.949416391998966,True,True,89a00e982f862912de89d4fc7e2812aea2e019eb6bfc5a4c8c5d8d8450732e62
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,3,1.0300556421279907,9,9.819868450002105,False,False,89a00e982f862912de89d4fc7e2812aea2e019eb6bfc5a4c8c5d8d8450732e62
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,15,1.0298864841461182,21,9.673837666996405,True,True,89a00e982f862912de89d4fc7e2812aea2e019eb6bfc5a4c8c5d8d8450732e62
