epoch,train_loss,valid_loss,learning_rate
1,0.7465545067473774,0.856326699256897,0.001
2,0.43985223046158395,0.6689867377281189,0.001
3,0.33644416222159756,0.6323183178901672,0.001
4,0.3083561937245672,0.5210675001144409,0.001
5,0.2880244335100774,0.5350217819213867,0.001
6,0.27795897288846094,0.5020224452018738,0.001
7,0.2721278935522089,0.495099276304245,0.001
8,0.2659538869353975,0.49603578448295593,0.001
9,0.2626309957956514,0.4857524335384369,0.001
10,0.2578327930211624,0.48688220977783203,0.001
11,0.2530075597683721,0.48229947686195374,0.001
12,0.2526133974657678,0.47961553931236267,0.001
13,0.24574520944953956,0.4699406325817108,0.001
14,0.2474432427801824,0.4830375909805298,0.001
15,0.24188837035126773,0.47079306840896606,0.001
16,0.24266562154408103,0.48247554898262024,0.001
17,0.23978449411677838,0.4828152358531952,0.0005
18,0.23766597681950016,0.46386975049972534,0.0005
19,0.23337727870401645,0.45906683802604675,0.0005
20,0.2324057513832451,0.4594787061214447,0.0005
21,0.2315539934075811,0.45640191435813904,0.0005
22,0.2306453677312705,0.4548165500164032,0.0005
23,0.23085302117957845,0.4613986015319824,0.0005
24,0.23350645948368778,0.46459317207336426,0.0005
25,0.22741987280758366,0.46038877964019775,0.0005
