variant,seed,q90_ugm3,peak_element_count,non_peak_element_count,peak_rmse_ugm3,peak_mae_ugm3,non_peak_rmse_ugm3,non_peak_mae_ugm3,threshold_precision,threshold_recall,threshold_f1
degraded_patchtst_clean,2052,185.0,192,684,35.121620178222656,21.884857177734375,19.278217315673828,10.718937873840332,0.9516129032258065,0.921875,0.9365079365079365
locked_st_clean,2052,185.0,192,684,33.77083969116211,21.42597198486328,17.869983673095703,10.209406852722168,0.9505494505494505,0.9010416666666666,0.925133689839572
degraded_patchtst_clean,2053,185.0,192,684,35.21506118774414,21.558080673217773,19.796480178833008,10.674051284790039,0.9421052631578948,0.9322916666666666,0.93717277486911
locked_st_clean,2053,185.0,192,684,34.52824020385742,21.90580940246582,18.450716018676758,10.315774917602539,0.9562841530054644,0.9114583333333334,0.9333333333333332
degraded_patchtst_clean,2054,185.0,192,684,34.85818862915039,21.39634895324707,19.28965187072754,10.455827713012695,0.9468085106382979,0.9270833333333334,0.9368421052631578
locked_st_clean,2054,185.0,192,684,33.78714370727539,21.45225715637207,17.992218017578125,10.040090560913086,0.9558011049723757,0.9010416666666666,0.9276139410187668
