epoch,train_loss,valid_loss
1,0.29026220871533964,0.4270156919956207
2,0.28949728740039293,0.4276476502418518
3,0.28890731395718283,0.42717501521110535
4,0.2885692712839333,0.42713654041290283
5,0.28817172773016275,0.4269960820674896
6,0.2879461452401836,0.42698800563812256
7,0.2878095082366496,0.427073210477829
8,0.2876486403946046,0.4269651770591736
9,0.28755498482706526,0.427276611328125
10,0.2873671446970728,0.4271157383918762
11,0.2872314499341979,0.42721793055534363
12,0.2871222572814916,0.4273085296154022
13,0.2870082546471565,0.4274088442325592
14,0.28689568768740686,0.42746609449386597
