result_dir,variant,seed,metric,recorded,recomputed,relative_difference,pass
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_gru_default,2047,rmse_scaled,0.4296084591387004,0.42960845913870044,1.2921335707064344e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_gru_default,2047,mae_scaled,0.2557617723941803,0.2557617723941803,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_gru_default,2047,rmse_ugm3,32.01429748535156,32.01429748535156,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_gru_default,2047,mae_ugm3,19.059295654296875,19.059295654296875,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_gru_default,2047,smape_percent,29.78770446777344,29.787704467773438,1.1926778992466811e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_lstm_default,2047,mse_scaled,0.2195340096950531,0.2195340096950531,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_lstm_default,2047,rmse_scaled,0.4685445653244236,0.4685445653244236,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_lstm_default,2047,mae_scaled,0.292580097913742,0.29258009791374207,1.8972975819983332e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_lstm_default,2047,rmse_ugm3,34.915809631347656,34.915809631347656,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_lstm_default,2047,mae_ugm3,21.80298614501953,21.80298614501953,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_lstm_default,2047,smape_percent,34.54327774047852,34.543277740478516,2.0569638500965749e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tcn_default,2047,mse_scaled,0.6220046877861023,0.6220046877861023,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tcn_default,2047,rmse_scaled,0.7886727380771459,0.7886727380771459,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tcn_default,2047,mae_scaled,0.5610098242759705,0.5610098242759705,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tcn_default,2047,rmse_ugm3,58.77166366577149,58.771663665771484,1.2089886374510084e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tcn_default,2047,mae_ugm3,41.80629348754883,41.80629348754883,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tcn_default,2047,smape_percent,56.02617263793945,56.02617263793945,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_resnet_default,2047,mse_scaled,0.0874935090541839,0.08749350905418396,6.344602226078314e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_resnet_default,2047,rmse_scaled,0.2957930172505496,0.29579301725054963,1.8766890357062575e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_resnet_default,2047,mae_scaled,0.1622570008039474,0.16225700080394745,3.4211868182089155e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_resnet_default,2047,rmse_ugm3,22.04241180419922,22.04241180419922,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_resnet_default,2047,mae_ugm3,12.091346740722656,12.091346740722656,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_resnet_default,2047,smape_percent,21.011079788208008,21.011079788208008,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tst_default,2047,mse_scaled,0.192239761352539,0.19223976135253906,2.88759988259966e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tst_default,2047,rmse_scaled,0.4384515496067257,0.4384515496067257,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tst_default,2047,mae_scaled,0.2788269519805908,0.2788269519805908,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tst_default,2047,rmse_ugm3,32.673282623291016,32.673282623291016,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tst_default,2047,mae_ugm3,20.77810287475586,20.77810287475586,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tst_default,2047,smape_percent,50.748294830322266,50.748294830322266,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_all_default,2047,mse_scaled,1.7526791095733645,1.7526791095733643,1.2668868118082448e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_all_default,2047,rmse_scaled,1.3238878765112112,1.3238878765112112,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_all_default,2047,mae_scaled,1.047351360321045,1.047351360321045,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_all_default,2047,rmse_ugm3,98.65574645996094,98.65574645996094,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_all_default,2047,mae_ugm3,78.04832458496094,78.04832458496094,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_all_default,2047,smape_percent,93.16317749023438,93.16317749023438,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_top5_default,2047,mse_scaled,0.7921695709228516,0.7921695709228516,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_top5_default,2047,rmse_scaled,0.8900390839299427,0.8900390839299427,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_top5_default,2047,mae_scaled,0.6516634225845337,0.6516634225845337,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_top5_default,2047,rmse_ugm3,66.3254623413086,66.3254623413086,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_top5_default,2047,mae_ugm3,48.561767578125,48.561767578125,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,plain_mix_patchtst_top5_default,2047,smape_percent,64.66072845458984,64.66072845458984,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,concat_patchtst_all_default,2047,mse_scaled,0.0980701893568039,0.0980701893568039,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,concat_patchtst_all_default,2047,rmse_scaled,0.313161602622039,0.31316160262203907,1.7726040091273686e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,concat_patchtst_all_default,2047,mae_scaled,0.187046006321907,0.18704600632190704,2.967780618406944e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,concat_patchtst_all_default,2047,rmse_ugm3,23.336713790893555,23.336713790893555,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,concat_patchtst_all_default,2047,mae_ugm3,13.93861484527588,13.938614845275879,1.2744141789686505e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,concat_patchtst_all_default,2047,smape_percent,25.204532623291016,25.204532623291016,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_all_default,2047,mse_scaled,0.1106965988874435,0.11069659888744354,3.7610336579334516e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_all_default,2047,rmse_scaled,0.3327109840198299,0.33271098401982996,1.6684496123503187e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_all_default,2047,mae_scaled,0.1782325059175491,0.17823250591754913,1.5572678773011657e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_all_default,2047,rmse_ugm3,24.79352760314941,24.793527603149414,1.4329198070020563e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_all_default,2047,mae_ugm3,13.281835556030272,13.281835556030273,1.3374332424961714e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_all_default,2047,smape_percent,23.31969451904297,23.31969451904297,0.0,True
