epoch,train_loss,valid_loss
1,0.3396522364888158,0.31761834025382996
2,0.23566131367962204,0.2757189869880676
3,0.20972044711772084,0.2316233217716217
4,0.20627408135222328,0.22978287935256958
5,0.1968127953402925,0.2282779961824417
6,0.19288555071211783,0.22730885446071625
7,0.1930835826735476,0.2488524168729782
8,0.19215828918293973,0.2226954996585846
9,0.18991134473623855,0.23616862297058105
10,0.19042986722176794,0.23761685192584991
11,0.18612137286049243,0.22801245748996735
12,0.18677075254089356,0.21948683261871338
13,0.18806509582323985,0.22976863384246826
14,0.18646032626496897,0.22732101380825043
15,0.18606068794742164,0.2286803424358368
16,0.18488836996659974,0.22692109644412994
17,0.18516078047622744,0.22970186173915863
18,0.18357450552858215,0.23072995245456696
19,0.18345156564815607,0.2312275469303131
20,0.18371667609697398,0.2270563393831253
