variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,2,0.10403167456388474,8,11673,17.391362172269535,11.827592095330242,31.585103523377335,40344
st_time,7001,25,0.14948388934135437,30,11673,17.17402010955304,11.717644907854721,31.182990278561956,40344
st_rfft,7002,27,0.1574656218290329,30,11673,17.346763899617926,11.88712527873425,31.780496574162214,40344
st_time,7002,14,0.12728555500507355,20,11673,17.4088789344362,11.912075622862302,31.75204972436736,40344
st_rfft,7003,23,0.12908892333507538,29,11673,17.388397976185917,11.829102224899904,31.65895495452329,40344
st_time,7003,12,0.12321280688047409,18,11673,17.384008696717718,11.818793804144873,31.54376801312876,40344
st_rfft,7004,2,0.10409541428089142,8,11673,17.792266316124206,12.267646773523833,32.662075731441284,40344
st_time,7004,13,0.12534122169017792,19,11673,17.641755435705257,12.172014222834381,32.34669441691075,40344
st_rfft,7005,2,0.10421134531497955,8,11673,17.72212774102004,12.172006834836889,32.51719345262049,40344
st_time,7005,1,0.10181383788585663,7,11673,17.715870725671277,12.17658959162181,32.53226818410434,40344
