variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,1,0.1018204391002655,7,11673,21.835013177021377,14.034081755898525,34.84231275948422,40344
st_time,7001,1,0.10180798172950745,7,11673,21.76743099938307,14.042173962732074,34.931388132086674,40344
st_rfft,7002,1,0.10162731260061264,7,11673,21.88795770080167,14.137046096581635,35.07545110621065,40344
st_time,7002,1,0.10175518691539764,7,11673,21.792240913172314,14.114522158709542,35.09766457466315,40344
st_rfft,7003,1,0.10167745500802994,7,11673,21.780524404724137,13.98528941198164,34.71758287666119,40344
st_time,7003,1,0.10165560990571976,7,11673,21.718069419466374,13.997323397438416,34.82418266596283,40344
st_rfft,7004,1,0.1018247902393341,7,11673,22.053825034987323,14.12505201519942,34.989011941548775,40344
st_time,7004,1,0.10177688300609589,7,11673,21.967264691714778,14.133720754891568,35.10286690263775,40344
st_rfft,7005,1,0.10161454230546951,7,11673,22.043141361603524,14.143624004049716,35.0936056967394,40344
st_time,7005,1,0.10169970244169235,7,11673,21.97115550733573,14.173389779559303,35.24385638102289,40344
