variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,3,0.10167145729064941,9,610,15.283391774910656,9.925150175889334,28.412287566767652,1728
st_time,7001,1,0.10020417720079422,7,610,15.275392421076377,9.921414820132432,28.398317856292955,1728
st_rfft,7002,4,0.10388214886188507,10,610,15.326671888029582,9.924328022532993,28.20191332339351,1728
st_time,7002,4,0.10484707355499268,10,610,15.397146821007127,9.974564340379503,28.397328298691082,1728
st_rfft,7003,6,0.10640256851911545,12,610,15.734994862247419,10.243615042280268,29.138204830094388,1728
st_time,7003,2,0.10085181891918182,8,610,15.702787439331214,10.230276264526227,29.09987028463607,1728
st_rfft,7004,4,0.10358647257089615,10,610,15.423349638422874,9.976620740360683,28.69651937465167,1728
st_time,7004,2,0.10094927996397018,8,610,15.411779681008987,9.975821194825349,28.66090863187072,1728
st_rfft,7005,7,0.10510165989398956,13,610,15.582797376225036,10.038956712793421,28.844316495382,1728
st_time,7005,3,0.10207473486661911,9,610,15.567337400463382,10.03449817608904,28.798471135709686,1728
