epoch,train_loss,valid_loss,learning_rate
1,0.562027666935254,0.7000080943107605,0.001
2,0.2592399064551975,0.39954158663749695,0.001
3,0.1683487018940396,0.27559933066368103,0.001
4,0.12411465124575115,0.21987132728099823,0.001
5,0.09479946531507683,0.1832253336906433,0.001
6,0.07852305953656662,0.16143546998500824,0.001
7,0.06936492100114328,0.14394107460975647,0.001
8,0.06417831295792041,0.13813450932502747,0.001
9,0.06021039076301765,0.13627567887306213,0.001
10,0.05685195016902388,0.1246512159705162,0.001
11,0.05388732588532413,0.11820003390312195,0.001
12,0.052720834252684215,0.11238634586334229,0.001
13,0.050158647902900824,0.10972706973552704,0.001
14,0.04881945467650744,0.10713283717632294,0.001
15,0.047842242147161256,0.10393402725458145,0.001
16,0.04754594428524168,0.10283621400594711,0.001
17,0.0470456674128454,0.10480426996946335,0.001
18,0.04670505547257885,0.10478133708238602,0.001
19,0.04598895616080073,0.0991201177239418,0.001
20,0.045200170524180766,0.09826847165822983,0.001
21,0.04510314663230934,0.09881153702735901,0.001
22,0.045208134419929755,0.09791984409093857,0.001
23,0.04494621985677998,0.0982334092259407,0.001
24,0.04501851392713416,0.09808196872472763,0.001
25,0.045158287714664215,0.09815627336502075,0.001
26,0.044798989977782026,0.09726467728614807,0.001
27,0.04461634302495058,0.09870941936969757,0.001
28,0.045124501661867364,0.09837701171636581,0.001
29,0.04500980710798078,0.09799673408269882,0.001
30,0.044801358567308616,0.09805575758218765,0.0005
31,0.044401194663902625,0.09725730866193771,0.0005
32,0.04464758033708091,0.09811027348041534,0.0005
33,0.04441041513631701,0.09747844189405441,0.0005
34,0.044272686866700696,0.09769303351640701,0.00025
35,0.04445695634550573,0.09870034456253052,0.00025
36,0.04437568484701198,0.09768440574407578,0.00025
37,0.04419878044349194,0.09811630845069885,0.00025
38,0.044197739113673556,0.09799027442932129,0.000125
39,0.044141995482518355,0.09754554182291031,0.000125
