epoch,train_loss,valid_loss,learning_rate
1,0.9254835980404428,1.9087529182434082,0.001
2,0.9097254119831718,1.1891661882400513,0.001
3,0.40426383349413963,0.42167529463768005,0.001
4,0.25591177874574483,0.7046115398406982,0.001
5,0.5965399475343288,1.8539960384368896,0.001
6,1.244007223235323,2.0098907947540283,0.001
7,0.8685996431555791,0.9914767742156982,0.0005
8,0.39860690067463594,0.49527987837791443,0.0005
9,0.2286143953597458,0.3210989534854889,0.0005
10,0.14995413738640234,0.23639832437038422,0.0005
11,0.11949070083466301,0.2107563465833664,0.0005
12,0.11334126855712003,0.20019304752349854,0.0005
13,0.10850284829406785,0.20071935653686523,0.0005
14,0.10106380277131292,0.18624667823314667,0.0005
15,0.10463505166652061,0.20669415593147278,0.0005
16,0.1020817223208319,0.1991354078054428,0.0005
17,0.10227477937473786,0.2155376374721527,0.0005
18,0.10800886215460856,0.21569426357746124,0.00025
19,0.1164685114011936,0.2431262731552124,0.00025
20,0.13027828610635447,0.2780233323574066,0.00025
21,0.15419744877959507,0.3424825370311737,0.00025
22,0.20520274904986824,0.46588149666786194,0.000125
