epoch,train_loss,valid_loss,learning_rate
1,0.33604117890946317,0.3353228271007538,0.001
2,0.11588121958180518,0.20788493752479553,0.001
3,0.08094378847229802,0.16113024950027466,0.001
4,0.06655397388660703,0.14496426284313202,0.001
5,0.05696477142276086,0.13894549012184143,0.001
6,0.0517584227732187,0.12984581291675568,0.001
7,0.04668788296076867,0.10976966470479965,0.001
8,0.04399526562246259,0.12267819792032242,0.001
9,0.0422512739512975,0.10511134564876556,0.001
10,0.039918822748243855,0.10766498744487762,0.001
11,0.038712845695184475,0.10016870498657227,0.001
12,0.037759165079595605,0.1061193123459816,0.001
13,0.03643790643512959,0.10314507782459259,0.001
14,0.03592317953145319,0.10805414617061615,0.001
15,0.03525231027654323,0.10324624180793762,0.0005
16,0.034375500032953914,0.09747181832790375,0.0005
17,0.03446860002172549,0.10192479938268661,0.0005
18,0.033829253455068084,0.0991828441619873,0.0005
19,0.033476177335565245,0.09716574847698212,0.0005
20,0.033543344822850076,0.10578782856464386,0.0005
21,0.033542663399023495,0.09749546647071838,0.0005
22,0.033061413229949536,0.09758605808019638,0.0005
23,0.033094234712184305,0.10386036336421967,0.00025
24,0.03292215130218013,0.09754323214292526,0.00025
25,0.032527037726704545,0.09675801545381546,0.00025
26,0.0325870567355503,0.09704484790563583,0.00025
27,0.03227478863758234,0.09776540100574493,0.00025
28,0.0321615805628596,0.09609116613864899,0.00025
29,0.032069851805319675,0.09896295517683029,0.00025
30,0.03213483247104865,0.09519576281309128,0.00025
31,0.031956795980744156,0.09724564105272293,0.00025
32,0.03181028637794423,0.0978652760386467,0.00025
33,0.03185850760106756,0.09906318783760071,0.00025
34,0.031884578394894704,0.0940798968076706,0.00025
35,0.031581447307608305,0.09491854906082153,0.00025
36,0.031511868920880856,0.09409300237894058,0.00025
37,0.03138299932488631,0.09283056855201721,0.00025
38,0.03169110026956823,0.0954897403717041,0.00025
39,0.031389356913533936,0.0960521399974823,0.00025
40,0.03126442318725859,0.09329536557197571,0.00025
