epoch,train_loss,valid_loss,learning_rate
1,0.304234584096213,0.2940509617328644,0.001
2,0.1112512239767505,0.25500011444091797,0.001
3,0.09615528906770934,0.16015245020389557,0.001
4,0.08867828065585817,0.13926434516906738,0.001
5,0.08246220967877818,0.14166241884231567,0.001
6,0.08470744589436571,0.17396582663059235,0.001
7,0.08123389142988065,0.11834190040826797,0.001
8,0.08615482830102095,0.1554642915725708,0.001
9,0.07646997927742129,0.1894170194864273,0.001
10,0.07266361354892116,0.1356717348098755,0.001
11,0.07325452700720297,0.13827753067016602,0.0005
12,0.06654496654222368,0.12246448546648026,0.0005
13,0.06543887670799932,0.11536121368408203,0.0005
14,0.06897864415815202,0.11926263570785522,0.0005
15,0.07995247549559382,0.12124301493167877,0.0005
16,0.06224880252986879,0.11280766874551773,0.0005
17,0.06033265819820292,0.13343049585819244,0.0005
18,0.06442993255126506,0.10796867311000824,0.0005
19,0.060015849864760676,0.12038543075323105,0.0005
20,0.06504446135153072,0.1249847412109375,0.0005
21,0.06211539415044075,0.12015113234519958,0.0005
22,0.06708107473586099,0.1311592310667038,0.00025
23,0.07134732792027544,0.11209612339735031,0.00025
24,0.05809689752471223,0.11069828271865845,0.00025
25,0.05537429307560792,0.11220119893550873,0.00025
26,0.054481199531772544,0.11521478742361069,0.000125
