arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,17,1.052167534828186,23,25.21230828499756,False,False,ad6905e9eb192b4cc88c2a043907050b067475b3c5d1a42f7dc13517b56ec45c
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,3,1.0456548929214478,9,4.224926069000503,True,True,ad6905e9eb192b4cc88c2a043907050b067475b3c5d1a42f7dc13517b56ec45c
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,15,1.0625734329223633,21,23.104050727997674,False,False,ad6905e9eb192b4cc88c2a043907050b067475b3c5d1a42f7dc13517b56ec45c
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,27,1.0242944955825806,30,13.712890747003257,True,True,ad6905e9eb192b4cc88c2a043907050b067475b3c5d1a42f7dc13517b56ec45c
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,7,1.0576179027557373,13,14.483117397001479,False,False,ad6905e9eb192b4cc88c2a043907050b067475b3c5d1a42f7dc13517b56ec45c
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,24,1.0213379859924316,30,13.830032764999487,True,True,ad6905e9eb192b4cc88c2a043907050b067475b3c5d1a42f7dc13517b56ec45c
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,4,1.074874758720398,10,11.107727645001432,False,False,ad6905e9eb192b4cc88c2a043907050b067475b3c5d1a42f7dc13517b56ec45c
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,20,1.0427700281143188,26,11.783019921000232,True,True,ad6905e9eb192b4cc88c2a043907050b067475b3c5d1a42f7dc13517b56ec45c
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,3,1.0667823553085327,9,9.986753384000622,False,False,ad6905e9eb192b4cc88c2a043907050b067475b3c5d1a42f7dc13517b56ec45c
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,23,1.0437536239624023,29,14.01405032400362,True,True,ad6905e9eb192b4cc88c2a043907050b067475b3c5d1a42f7dc13517b56ec45c
