epoch,train_loss,valid_loss
1,0.17581682958473818,0.25941726565361023
2,0.175530326921344,0.2581560015678406
3,0.175223412279368,0.2575503885746002
4,0.1749872362536934,0.256801575422287
5,0.17474334004906075,0.2563701272010803
6,0.1745139942601318,0.25592973828315735
7,0.17427384593121562,0.2554433345794678
8,0.17410309375139227,0.2551553249359131
9,0.17381941677418902,0.25476890802383423
10,0.17366991334029966,0.2545889914035797
11,0.17334733853721115,0.2539827227592468
12,0.1732155452932844,0.253889262676239
13,0.17309325548751633,0.25378602743148804
14,0.17290788147562838,0.253545880317688
15,0.1726737449904329,0.25332140922546387
16,0.17259370348917136,0.25314319133758545
17,0.17240212420379813,0.2530253529548645
18,0.17233356667670846,0.2529705762863159
19,0.17213533086208432,0.2527341842651367
20,0.172051158630049,0.2525966465473175
21,0.1720018135602028,0.2525275945663452
22,0.1718227322462094,0.252395898103714
23,0.1718196060327698,0.2523402273654938
24,0.17170854664529736,0.2526838183403015
25,0.1717680417967929,0.25234755873680115
26,0.1717347512793407,0.25238412618637085
27,0.17166369258078382,0.25220081210136414
28,0.17144997116853475,0.25238484144210815
29,0.17139892252552585,0.25248995423316956
30,0.171208762412183,0.2521689236164093
