variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,1,0.10050386935472488,7,3015,14.540575827560485,8.712617372142724,23.736005805202996,10194
st_time,7001,17,0.1254245787858963,23,3015,14.423154220858956,8.568116818406148,23.447361108293872,10194
st_rfft,7002,1,0.10116863995790482,7,3015,14.696892112658992,8.76167825635611,23.86032477947777,10194
st_time,7002,12,0.11741679161787033,18,3015,14.606502576495801,8.630158688008423,23.39269843795224,10194
st_rfft,7003,1,0.1009019985795021,7,3015,14.469524071813689,8.653355044057516,23.620598710939987,10194
st_time,7003,6,0.10628918558359146,12,3015,14.420809718566746,8.589751035343415,23.444207145103668,10194
st_rfft,7004,1,0.10056090354919434,7,3015,14.463577501646672,8.606670747112943,23.462991992463575,10194
st_time,7004,6,0.10700901597738266,12,3015,14.4172876977276,8.544253147230771,23.30661470813222,10194
st_rfft,7005,1,0.10108494758605957,7,3015,14.831516994798491,8.894966159915606,23.92625906263045,10194
st_time,7005,27,0.15559811890125275,30,3015,14.656206797918795,8.66128170188558,23.422624063918025,10194
