variant,seed,rmse_difference_ugm3,mae_difference_ugm3,rmse_relative_change_percent
st_station_bias_delta_forecast,2027,-0.5896072387695312,-0.12088489532470703,-2.769293313477672
st_station_bias_delta_forecast,2028,-0.45085716247558594,-0.07635498046875,-2.109731868885112
st_station_bias_delta_forecast,2029,-0.515594482421875,-0.027204513549804688,-2.4218891039628487
st_station_bias_delta_forecast,2030,-0.5247611999511719,-0.24694061279296875,-2.4644096205185706
st_station_bias_delta_forecast,2031,-0.49739837646484375,-0.2628459930419922,-2.3097899736798433
