task,seed,variant,checkpoint_role,checkpoint_path,checkpoint_sha256,model_state_sha256,initialized_from_checkpoint,initialized_from_sha256,patchtst_frozen,source_f00_checkpoint_patchtst_sha256,patchtst_initial_state_sha256,patchtst_initial_complete_state_sha256,patchtst_checkpoint_state_sha256,patchtst_final_loaded_state_sha256,patchtst_final_loaded_complete_state_sha256,patchtst_state_unchanged_from_f00_initialization,shared_by_adapter_variants,base_state_sha256
24h_1h,2060,F00,best_validation_base,experiments/results/cross_variable_lag_adapter/l1_selection_24h_1h_smoke/checkpoints/F00_seed2060.pt,c75f3489a48addb0276ce895855f41dec558822b1b61e145fa85026eef9fa90e,e7c5a03196a9630149d96dd43bcbec528a2196516ad2130e7cd2fa326d21b1b8,,,False,,950ff590321b23a23363c5a64812c5c9059cb918c00244f9d7ccda61befa80ae,274c59c91cae5786a10c1b620ddd49adf66a8b17e1afa81e9ab6a0713d271f13,c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1,c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1,f2c0dbd1d2808e7662ce7fe4a1b9ba1edc9b0b8e6cf8d4ed698bfc458eed8edf,False,F01,
24h_1h,2060,F10,best_validation_base,experiments/results/cross_variable_lag_adapter/l1_selection_24h_1h_smoke/checkpoints/F10_seed2060.pt,058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a,experiments/results/cross_variable_lag_adapter/l1_selection_24h_1h_smoke/checkpoints/F00_seed2060.pt,c75f3489a48addb0276ce895855f41dec558822b1b61e145fa85026eef9fa90e,True,c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1,c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1,f2c0dbd1d2808e7662ce7fe4a1b9ba1edc9b0b8e6cf8d4ed698bfc458eed8edf,c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1,c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1,f2c0dbd1d2808e7662ce7fe4a1b9ba1edc9b0b8e6cf8d4ed698bfc458eed8edf,True,"F11,B1,B2,B_flat,B3",
24h_1h,2060,F01,best_validation_adapter,experiments/results/cross_variable_lag_adapter/l1_selection_24h_1h_smoke/checkpoints/F01_seed2060.pt,36a1e348099669c492b7f8ca8b73c320a9a776b6a65e3b91813673fdc49d689b,58670b90e1a0bf4ee610f2e2944dc47d7680a91cf8a38408e6c4a44f8884b68c,experiments/results/cross_variable_lag_adapter/l1_selection_24h_1h_smoke/checkpoints/F00_seed2060.pt,c75f3489a48addb0276ce895855f41dec558822b1b61e145fa85026eef9fa90e,True,,,,,,,,,e7c5a03196a9630149d96dd43bcbec528a2196516ad2130e7cd2fa326d21b1b8
24h_1h,2060,F11,best_validation_adapter,experiments/results/cross_variable_lag_adapter/l1_selection_24h_1h_smoke/checkpoints/F11_seed2060.pt,095a012f1a5b2a9c80bd5add27cef4e7b5b68da2e2d2a7bd62209947c9d5b811,260c301f6e8d8c3bdcc3242b7b1d784e0b3ede622ce8be59c3e38b90dcc090c2,experiments/results/cross_variable_lag_adapter/l1_selection_24h_1h_smoke/checkpoints/F10_seed2060.pt,058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8,True,,,,,,,,,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a
24h_1h,2060,B1,best_validation_adapter,experiments/results/cross_variable_lag_adapter/l1_selection_24h_1h_smoke/checkpoints/B1_seed2060.pt,eaaedf41b53380f7e819009e316d947fb7d6843d85756d28f3d031cd5553bf73,979007cc9dd853eaa0d0b3b3748c5cc3c594613c8e1f24e38b702c50d475e764,experiments/results/cross_variable_lag_adapter/l1_selection_24h_1h_smoke/checkpoints/F10_seed2060.pt,058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8,True,,,,,,,,,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a
24h_1h,2060,B2,best_validation_adapter,experiments/results/cross_variable_lag_adapter/l1_selection_24h_1h_smoke/checkpoints/B2_seed2060.pt,8dce53ad191afd6316e71e28b2730247bf08430187fa5ad1ed9a3718b0fa7bac,4a53af2a7c3f72269557043a30345d8df658439f983356c1f6ce31f876d0b55f,experiments/results/cross_variable_lag_adapter/l1_selection_24h_1h_smoke/checkpoints/F10_seed2060.pt,058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8,True,,,,,,,,,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a
24h_1h,2060,B_flat,best_validation_adapter,experiments/results/cross_variable_lag_adapter/l1_selection_24h_1h_smoke/checkpoints/B_flat_seed2060.pt,199db233583967927b89213acea091fc9784901996a064db90f59e2ad329521a,32ee95139fc127d17c3be2aa682c75a6ee948d4a9931b76f9e600e826d6a87e8,experiments/results/cross_variable_lag_adapter/l1_selection_24h_1h_smoke/checkpoints/F10_seed2060.pt,058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8,True,,,,,,,,,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a
24h_1h,2060,B3,best_validation_adapter,experiments/results/cross_variable_lag_adapter/l1_selection_24h_1h_smoke/checkpoints/B3_seed2060.pt,c80f6f591cd2556e80969b6e6822c8ed00dcc14ef30bc4366248da7714c144a6,716a18cbe26b9826063b4c259ef8b7569dbe70593a0196bbd4519cf4ed028b09,experiments/results/cross_variable_lag_adapter/l1_selection_24h_1h_smoke/checkpoints/F10_seed2060.pt,058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8,True,,,,,,,,,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a
