task,seed,variant,base_variant,best_epoch,best_validation_loss,training_seconds,trainable_parameter_count,checkpoint_sha256,base_state_before_sha256,base_state_after_sha256,base_state_unchanged,source_f00_checkpoint_patchtst_sha256,patchtst_initial_state_sha256,patchtst_checkpoint_state_sha256,patchtst_final_loaded_state_sha256,patchtst_initial_complete_state_sha256,patchtst_final_loaded_complete_state_sha256,patchtst_state_unchanged,patchtst_locked_eval,initial_adapter_state_sha256,base_checkpoint_sha256,base_eval_during_adapter,base_parameters_require_grad,base_gradients_none
24h_1h,2060,F00,F00,1,0.3478156626224518,0.5225630599961733,21230,c75f3489a48addb0276ce895855f41dec558822b1b61e145fa85026eef9fa90e,6254e4b29453b6b7b4d7022e73a047c55d379623080f3736a721d6ab29252ac8,e7c5a03196a9630149d96dd43bcbec528a2196516ad2130e7cd2fa326d21b1b8,False,,950ff590321b23a23363c5a64812c5c9059cb918c00244f9d7ccda61befa80ae,c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1,c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1,274c59c91cae5786a10c1b620ddd49adf66a8b17e1afa81e9ab6a0713d271f13,f2c0dbd1d2808e7662ce7fe4a1b9ba1edc9b0b8e6cf8d4ed698bfc458eed8edf,False,False,,,,,
24h_1h,2060,F10,F10,1,0.3481709063053131,0.38682028100447496,4588,058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8,d10d8aca69be70fc61c3fb90bd34e1bbf2d731c55cb6e629c85a07e5720a6a66,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a,False,c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1,c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1,c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1,c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1,f2c0dbd1d2808e7662ce7fe4a1b9ba1edc9b0b8e6cf8d4ed698bfc458eed8edf,f2c0dbd1d2808e7662ce7fe4a1b9ba1edc9b0b8e6cf8d4ed698bfc458eed8edf,True,True,,,,,
24h_1h,2060,F01,F00,1,0.3478270471096039,0.05085283399967011,1532,36a1e348099669c492b7f8ca8b73c320a9a776b6a65e3b91813673fdc49d689b,e7c5a03196a9630149d96dd43bcbec528a2196516ad2130e7cd2fa326d21b1b8,e7c5a03196a9630149d96dd43bcbec528a2196516ad2130e7cd2fa326d21b1b8,True,,,,,,,,,5bda9b8ead44363d76b2efbaed7bf38db1247bec06d576da55af6bfc09ca84bb,c75f3489a48addb0276ce895855f41dec558822b1b61e145fa85026eef9fa90e,True,False,True
24h_1h,2060,F11,F10,1,0.34818243980407715,0.01606577300117351,1532,095a012f1a5b2a9c80bd5add27cef4e7b5b68da2e2d2a7bd62209947c9d5b811,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a,True,,,,,,,,,5bda9b8ead44363d76b2efbaed7bf38db1247bec06d576da55af6bfc09ca84bb,058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8,True,False,True
24h_1h,2060,B1,F10,1,0.34818291664123535,0.01570996300142724,1532,eaaedf41b53380f7e819009e316d947fb7d6843d85756d28f3d031cd5553bf73,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a,True,,,,,,,,,5bda9b8ead44363d76b2efbaed7bf38db1247bec06d576da55af6bfc09ca84bb,058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8,True,False,True
24h_1h,2060,B2,F10,1,0.3481827676296234,0.019275981998362113,1532,8dce53ad191afd6316e71e28b2730247bf08430187fa5ad1ed9a3718b0fa7bac,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a,True,,,,,,,,,5bda9b8ead44363d76b2efbaed7bf38db1247bec06d576da55af6bfc09ca84bb,058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8,True,False,True
24h_1h,2060,B_flat,F10,1,0.3481796681880951,0.005110295001941267,1532,199db233583967927b89213acea091fc9784901996a064db90f59e2ad329521a,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a,True,,,,,,,,,01be5df121d2cf8bdabf3d50053c1f83a78b1a54a7c4570ded2a624850482e5e,058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8,True,False,True
24h_1h,2060,B3,F10,1,0.3481815755367279,0.011478182997961994,1532,c80f6f591cd2556e80969b6e6822c8ed00dcc14ef30bc4366248da7714c144a6,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a,True,,,,,,,,,5bda9b8ead44363d76b2efbaed7bf38db1247bec06d576da55af6bfc09ca84bb,058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8,True,False,True
