task,seed,variant,horizon_step,pollutant_mass_mean,pollutant_mass_std,meteorology_mass_mean,meteorology_mass_std,mass_sum_max_abs_error,beta
24h_1h,2060,F01,1,0.7457056641578674,0.09443848580121994,0.25429436564445496,0.09443848580121994,2.384185791015625e-07,0.020000003278255463
24h_1h,2060,F11,1,0.7457056641578674,0.09443848580121994,0.25429436564445496,0.09443848580121994,2.384185791015625e-07,0.020000003278255463
24h_1h,2060,B1,1,0.7632638812065125,0.0933060497045517,0.23673617839813232,0.0933060497045517,3.5762786865234375e-07,0.020000003278255463
24h_1h,2060,B2,1,0.7475083470344543,0.09241902083158493,0.2524915933609009,0.09241901338100433,2.384185791015625e-07,0.020000003278255463
24h_1h,2060,B3,1,0.5714285969734192,0.0,0.4285714328289032,0.0,0.0,0.020000003278255463
