variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2047,19,0.5071319341659546,8.698965125004179,0.014550216990755871,test,23028,23025,False,1.0,0.3122832179069519,0.5588230649382252,0.31603503227233887,41.64009475708008,23.549009323120117,33.02629470825195,41.64009475708008,23.549009323120117,41.64009475708008,23.549009323120117,41.64009475708008,23.549009323120117,41.64009475708008,23.549009323120117,0.0,0.0,0.9992721676826477,0.04807653650641441,0.002867836272343993,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2047,30,0.4698348939418793,8.218695142000797,0.01585742100724019,test,23029,5418,True,0.0,0.2882538437843323,0.5368927674911744,0.30798590183258057,40.0059814453125,22.949235916137695,33.499847412109375,41.618568420410156,23.580623626708984,42.2081184387207,25.584678649902344,42.80997085571289,26.50047492980957,41.8344612121582,24.154788970947266,0.16882316768169403,0.11223508727000293,0.5846953392028809,0.05598251521587372,0.04764991253614426,0.0,2.2306907176971436,forecast
degraded_patchtst,2048,15,0.5048338770866394,6.4884849450027104,0.014698628001497127,test,23028,23025,False,1.0,0.3078881800174713,0.554876725063749,0.3118225932121277,41.34603500366211,23.235122680664062,32.9027099609375,41.34603500366211,23.235122680664062,41.34603500366211,23.235122680664062,41.34603500366211,23.235122680664062,41.34603500366211,23.235122680664062,0.0,0.0,0.9983871579170227,0.052770212292671204,0.0036150356754660606,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2048,37,0.470432311296463,8.691836569996667,0.015907287001027726,test,23029,5418,True,0.0,0.2859586477279663,0.5347510147049431,0.3030131757259369,39.84638977050781,22.57869529724121,32.72785949707031,41.34841537475586,23.237443923950195,41.43115997314453,25.293554306030273,42.372642517089844,26.045785903930664,40.787601470947266,23.06427574157715,0.17267560958862305,0.1103124909003024,0.5904093384742737,0.15919634699821472,0.04810992255806923,0.0,2.7272980213165283,forecast
degraded_patchtst,2049,34,0.5036670565605164,11.25702968800033,0.014452859002631158,test,23028,23025,False,1.0,0.30698326230049133,0.5540607027217247,0.31513527035713196,41.28523254394531,23.481962203979492,33.124305725097656,41.28523254394531,23.481962203979492,41.28523254394531,23.481962203979492,41.28523254394531,23.481962203979492,41.28523254394531,23.481962203979492,0.0,0.0,0.9997602105140686,0.059706322848796844,0.0012317453511059284,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2049,31,0.46784013509750366,8.437971733001177,0.015223409995087422,test,23029,5418,True,0.0,0.2865763008594513,0.5353282178808169,0.3075352907180786,39.889404296875,22.915658950805664,33.32089614868164,41.283878326416016,23.441129684448242,42.20164489746094,25.639366149902344,42.657840728759766,26.499746322631836,41.24496078491211,23.6689453125,0.1675022691488266,0.11473192318625025,0.593691885471344,0.09691127389669418,0.053914625197649,0.0,2.2336373329162598,forecast
degraded_patchtst,2050,16,0.5038989782333374,6.949081445985939,0.015225784009089693,test,23028,23025,False,1.0,0.30625683069229126,0.553404762079521,0.3115862309932709,41.23635482788086,23.217512130737305,33.03111267089844,41.23635482788086,23.217512130737305,41.23635482788086,23.217512130737305,41.23635482788086,23.217512130737305,41.23635482788086,23.217512130737305,0.0,0.0,0.9974137544631958,0.06241491436958313,0.004713772796094418,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2050,17,0.46978557109832764,5.285078679007711,0.015326527005527169,test,23029,5418,True,0.0,0.287514865398407,0.536204126614489,0.30431079864501953,39.95466613769531,22.67538833618164,32.585594177246094,41.23328399658203,23.22337532043457,41.179813385009766,24.298423767089844,41.7255973815918,24.90123748779297,41.16382598876953,23.33763885498047,0.13456110656261444,0.0922051245043266,0.6097806692123413,0.1073661744594574,0.04195602238178253,0.0,1.9799121618270874,forecast
degraded_patchtst,2051,18,0.5067440867424011,7.477686149009969,0.015186431002803147,test,23028,23025,False,1.0,0.306098610162735,0.5532617917069053,0.3124067485332489,41.22570037841797,23.278650283813477,32.961509704589844,41.22570037841797,23.278650283813477,41.22570037841797,23.278650283813477,41.22570037841797,23.278650283813477,41.22570037841797,23.278650283813477,0.0,0.0,0.9971101880073547,0.07815274596214294,0.004079615697264671,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2051,36,0.4716425836086273,8.54621799600136,0.01542982499813661,test,23029,5418,True,0.0,0.2834904193878174,0.532438183630567,0.30187827348709106,39.67405700683594,22.49413299560547,32.60772705078125,41.228973388671875,23.272783279418945,41.55369186401367,25.561426162719727,42.09332275390625,26.001386642456055,40.34656524658203,22.728740692138672,0.1866251528263092,0.11587406924408215,0.5806927680969238,0.24701276421546936,0.05595721676945686,0.0,3.216684579849243,forecast
