epoch,train_loss,valid_loss
1,0.40043969865002144,0.7243794202804565
2,0.3961068185316982,0.7199134230613708
3,0.3925368376143965,0.7141636610031128
4,0.3924491364052521,0.7085031867027283
5,0.3873503357344451,0.7020508646965027
6,0.3831540288945272,0.6978631019592285
7,0.38498365282913855,0.6951998472213745
8,0.38476450263636036,0.6918717622756958
9,0.38145221994226286,0.6904758810997009
10,0.38087594762855886,0.6877653002738953
11,0.38331363252971484,0.6862114667892456
12,0.37991251684768396,0.6845252513885498
13,0.37808216761648017,0.6820560693740845
14,0.37638472577110166,0.6810265183448792
15,0.3769009077690873,0.6793956160545349
16,0.37858908254068774,0.6794863343238831
17,0.37635677369552556,0.6779291033744812
18,0.37674487397816186,0.6774367690086365
19,0.37931906219690686,0.6752854585647583
20,0.3786588970797774,0.6761277914047241
21,0.37751931544275674,0.6754065155982971
22,0.37497581686140347,0.6761074662208557
23,0.37701510111937586,0.6719437837600708
24,0.3751968584645581,0.6752322316169739
25,0.37383486572662294,0.6730986833572388
26,0.3764613109849705,0.6743477582931519
27,0.375745414091272,0.6722744107246399
28,0.3756128317966089,0.6723734736442566
29,0.37437827174457405,0.6735417246818542
