history,horizon,station,seed,quantile_bin,count,base_smape_percent,spatial_smape_percent,smape_change_percent_points,base_rmse,spatial_rmse,base_mae,spatial_mae
24,1,9046,7003,4,262,12.950887414565573,12.645723616179133,-0.3051637983864399,11.604250778431586,11.181856797704746,7.415108957363449,7.231632101626796
24,1,9046,7003,5,229,14.820526134475879,14.535792051983499,-0.2847340824923794,19.870707647764544,19.633474817131173,12.655139998057003,12.51118126082108
24,1,9046,7004,1,561,19.64392879032296,21.659871207933104,2.0159424176101446,4.479560223211121,4.78086658031901,2.567934862432633,2.918090415723396
24,1,9046,7004,2,337,12.482903264005715,12.288421462369717,-0.19448180163599815,5.14881132615062,5.205512625594105,3.6403012657731506,3.695364071990333
24,1,9046,7004,3,339,13.701112528947515,12.69883110609921,-1.0022814228483057,7.522067368225193,7.276823613662875,5.423901965836157,5.1592043930098725
24,1,9046,7004,4,262,12.652665036036343,12.390101943441534,-0.26256309259480837,11.382328673434241,11.019586236044207,7.183193439745721,7.074663810147584
24,1,9046,7004,5,229,15.095429776518671,14.787307505676885,-0.30812227084178545,20.16942101135709,19.972181029840762,12.861236663884991,12.735951344519203
24,1,9046,7005,1,561,19.653854708860855,21.44154371926262,1.7876890104017633,4.579979992165235,4.797528123257594,2.693872104991566,2.9527447950393757
24,1,9046,7005,2,337,12.593176435140089,12.062342301259859,-0.53083413388023,5.137718217057298,5.082150633121682,3.6965082547784913,3.6275485573607313
24,1,9046,7005,3,339,13.660670232293986,12.707203498680563,-0.953466733613423,7.493898405107125,7.160879202701001,5.419125762309297,5.133048257293251
24,1,9046,7005,4,262,12.905467560767258,12.493532800384093,-0.4119347603831649,11.60454364695207,11.15715540666621,7.338492910370572,7.125301463003377
24,1,9046,7005,5,229,15.048271733585155,14.65956998865937,-0.38870174492578435,20.032619750896146,19.65956969170458,12.836134098502747,12.604324149252546
168,6,9020,7001,1,3546,44.610864774811944,50.41508836593793,5.804223591125989,8.311947833516415,9.521678403233635,5.811626161617273,7.259048109597832
168,6,9020,7001,2,1872,26.531534645247394,22.00221984700725,-4.529314798240144,9.04060857148051,8.289285981875707,6.699687640891116,6.092841106602269
168,6,9020,7001,3,1776,22.288900065553065,18.579954987696496,-3.708945077856569,9.710002527492295,8.43459894588445,7.520256422661446,6.46028906482834
168,6,9020,7001,4,1524,22.341805198528544,20.08530783629406,-2.2564973622344837,12.681802768806703,11.61920005591823,9.767187441427877,8.933274984985513
168,6,9020,7001,5,756,32.74924362226062,33.24864026132595,0.49939663906533127,27.81452156838286,27.806731575268845,21.531929989971182,22.047155473598096
168,6,9020,7002,1,3546,44.17480524010058,50.515863211180914,6.341057971080332,8.412347153389533,9.617737672356771,5.932217436595213,7.269343396061501
168,6,9020,7002,2,1872,25.642675291417472,22.311556249895766,-3.3311190415217062,8.90794556095948,8.392432331223443,6.680709561731061,6.194288219142164
168,6,9020,7002,3,1776,22.471269177095728,19.9948746863802,-2.4763944907155278,9.77664766155081,9.024263722589966,7.570505669525078,6.914903145652634
168,6,9020,7002,4,1524,22.33648706103983,20.15228324212451,-2.184203818915318,12.557138020038606,11.656538136085988,9.722735567668604,8.944984549925396
168,6,9020,7002,5,756,32.799895258063856,32.50729645752981,-0.2925988005340443,28.43009206070917,27.994739882051395,21.928510968647306,21.816958929495836
168,6,9020,7003,1,3546,44.75220521222123,45.110499844527645,0.3582946323064178,8.527019469747728,8.599388380036695,6.049565461014061,6.175599259571779
168,6,9020,7003,2,1872,27.01341925227929,25.939578340432707,-1.0738409118465846,9.470436558216731,9.199177286159813,7.0176787009606,6.824754522396968
168,6,9020,7003,3,1776,23.661285224493973,22.954871697658835,-0.7064135268351386,10.18597574629197,9.877860680706263,7.952387972994968,7.713951907716356
168,6,9020,7003,4,1524,23.22071955635458,23.307699509064957,0.08697995271037584,12.92874261856471,12.866396200395576,10.182663858719073,10.16315495373383
168,6,9020,7003,5,756,32.89234926777028,33.835345174563805,0.9429959067935272,28.225328763365894,28.740727967120886,21.84661974730315,22.486675416350995
168,6,9020,7004,1,3546,46.0098779112182,45.73265270366246,-0.27722520755573754,8.597249799365159,8.646096787632006,6.046042817229278,6.179991250917593
168,6,9020,7004,2,1872,28.364028981302692,26.287193259270776,-2.076835722031916,9.83786566318135,9.34914891800176,7.368563088596376,6.989815537746136
168,6,9020,7004,3,1776,24.367403309246765,22.868742831694348,-1.4986604775524164,10.506210875117652,9.930360156308423,8.165112176456967,7.688902936540209
168,6,9020,7004,4,1524,23.14541636300006,22.957082243018682,-0.18833411998137706,12.969189558191024,12.73631082139458,10.21780770094063,10.034974393569266
168,6,9020,7004,5,756,31.600465618009103,32.71556517943326,1.1150995614241594,27.351922439925257,27.967217645635177,21.049422299420392,21.769922776197
168,6,9020,7005,1,3546,44.00553332455408,44.317003470443275,0.31147014588919575,8.292459792185795,8.511843160539081,5.795019751138359,6.044219640440277
168,6,9020,7005,2,1872,26.23776004963932,24.865266961063654,-1.3724930885756663,8.917310729866056,8.744208867698054,6.681088341606988,6.523036835540054
168,6,9020,7005,3,1776,22.76323267537289,21.55760320084473,-1.205629474528159,9.776310366708884,9.43624061061772,7.716630102277876,7.395102232426137
168,6,9020,7005,4,1524,22.51515653320455,22.143952526155594,-0.37120400704895573,12.663416790612933,12.4180386826887,9.78296316827689,9.639215872356585
168,6,9020,7005,5,756,33.4913016775552,33.9157260163119,0.42442433875670105,28.281160434348074,28.578862895696275,22.02676702681042,22.40753391558531
168,6,9026,7001,1,3405,48.274302340898345,45.078864836463836,-3.1954375044345085,10.672745468419116,10.662707365084467,7.756895413727837,7.76549539047891
168,6,9026,7001,2,1980,25.792620765078016,23.368811060779546,-2.4238097042984705,10.234904064483484,9.613576024503999,7.421324040191342,6.921462957786791
168,6,9026,7001,3,1762,22.88046245127882,21.50640415922901,-1.37405829204981,11.137529719104545,10.503106046724902,8.532401118457114,8.050791615931049
168,6,9026,7001,4,1313,17.949114523761565,17.357237170696497,-0.591877353065069,11.5228494969493,11.043405878839048,8.803210529405836,8.441341851925179
168,6,9026,7001,5,1014,29.628913000838146,30.283366199882483,0.6544531990443367,27.900622930971036,27.983281751094566,19.286561668742102,19.576021433346842
168,6,9026,7002,1,3405,46.423113250107164,48.77397242573213,2.3508591756249686,11.210130205169373,11.613749872006752,8.096056867871166,8.744563328187022
168,6,9026,7002,2,1980,24.19901488610551,21.869771464201524,-2.3292434219039855,9.95107542416132,9.608289069636177,7.0370910345905955,6.658746603763465
168,6,9026,7002,3,1762,22.048405811483587,20.93298562312091,-1.1154201883626769,10.7559491157235,10.472892825644024,8.153442665342576,7.908654238931438
168,6,9026,7002,4,1313,18.262228666518485,17.439122719999244,-0.8231059465192416,11.373346765508627,10.97461636322789,8.733724579589564,8.429996301632116
168,6,9026,7002,5,1014,32.00362884535855,29.762909946860493,-2.2407188984980557,28.413544487090075,27.188597121518892,20.493991537677232,19.296317813429372
168,6,9026,7003,1,3405,44.23460064217556,45.27661344788284,1.0420128057072802,10.829855409700917,11.177890819346375,7.699820951778283,8.13187380775306
168,6,9026,7003,2,1980,24.664489038416402,23.04227593220338,-1.622213106213021,10.335272743569265,9.934307706107084,7.24348440555611,6.979367129007975
168,6,9026,7003,3,1762,23.106685504579687,21.43554828800772,-1.6711372165719673,11.34211174619879,10.768193380943373,8.650088414160807,8.111216144583418
168,6,9026,7003,4,1313,18.179681210860473,17.602826071540754,-0.5768551393197185,11.467861790128365,11.052102248044317,8.795808790661594,8.539225879736012
168,6,9026,7003,5,1014,29.68397843617011,28.71957313657083,-0.9644052995992816,27.68586641457698,26.98591923393241,19.204295504492887,18.695691214040423
168,6,9026,7004,1,3405,44.05143578220969,43.82146671727693,-0.22996906493276015,10.509639279232758,10.511289573323078,7.612932607956044,7.689902180967177
168,6,9026,7004,2,1980,22.497782037958057,21.49424302369316,-1.0035390142648986,9.491743255576882,9.085310165543131,6.743620203962229,6.481556332713426
168,6,9026,7004,3,1762,20.528979132727805,20.067865492123254,-0.46111364060455173,10.159111839709594,9.810955367397538,7.694182136137288,7.480906581770413
168,6,9026,7004,4,1313,17.850825485742135,17.81385678069005,-0.03696870505208594,11.258716115450811,11.086358282479642,8.545962832669492,8.452812892103232
168,6,9026,7004,5,1014,31.6259005436521,32.74157810366302,1.1156775600109157,28.20723810396839,28.49524059818579,20.303813633363863,20.870291211431077
168,6,9026,7005,1,3405,44.04049398409543,46.249881193725365,2.209387209629938,10.227331203196774,11.096773017005367,7.324642204363091,8.26575935688663
168,6,9026,7005,2,1980,23.84953387964527,21.0155166233648,-2.8340172562804717,9.383696528557008,8.954696733975243,6.79998948357322,6.381489529272523
168,6,9026,7005,3,1762,22.461702069808133,19.79169685873402,-2.6700052110741126,10.615466466872215,9.76314312160812,8.175034883479661,7.438271627523571
168,6,9026,7005,4,1313,18.040625774748325,16.681089966336028,-1.3595358084122964,11.212801463106224,10.411791149522177,8.59050186662754,8.043670944829797
168,6,9026,7005,5,1014,31.821006918656074,30.46916329471091,-1.3518436239451646,28.58311644066805,27.67397464277171,20.375158424678403,19.682024090482873
168,6,9032,7001,1,2142,28.231365560152643,30.450348850414077,2.218983290261434,8.397155909191012,8.701400904658945,5.428800181291796,5.97149618310866
168,6,9032,7001,2,3498,20.821844803180557,21.485738573452785,0.6638937702722281,8.380721327907253,8.791873007259124,5.940722828663847,6.377250053597696
168,6,9032,7001,3,1170,22.327400743054785,20.892264853772414,-1.4351358892823711,12.033646488701342,11.766194341668752,8.809164624336438,8.506710104657035
168,6,9032,7001,4,1548,19.59080664116129,18.08679080176801,-1.5040158393932792,12.509979296614404,11.99237615406888,9.508916439628107,8.973823872647545
168,6,9032,7001,5,1116,32.283241703144114,31.361805863796917,-0.9214358393471969,33.637446993945765,33.13810030367922,26.1555742738922,25.73348304960463
168,6,9032,7002,1,2142,30.837285177452518,30.2816474993772,-0.5556376780753176,8.984517677029636,8.94914966052187,6.12055347702639,6.012728897685987
168,6,9032,7002,2,3498,20.602618249383372,21.33224121940187,0.7296229700184966,8.399755544299472,8.718834596918853,6.010493252330538,6.263952274333415
168,6,9032,7002,3,1170,20.630256267244494,20.837045560862023,0.20678929361752907,10.899113509658381,11.367305720414366,7.997143287332649,8.270735194540432
168,6,9032,7002,4,1548,19.70285568123571,18.2377403376642,-1.4651153435715116,12.59800805837574,12.201639416324104,9.518385990645534,8.985660309015318
168,6,9032,7002,5,1116,32.71502277768451,30.252881900453037,-2.462140877231473,34.1380540733201,32.58042868054635,26.453335987624303,24.925520351710713
168,6,9032,7003,1,2142,29.131930068021873,29.689067737776952,0.557137669755079,8.845219887352991,8.866839536697887,5.758254384237622,5.887693165619723
168,6,9032,7003,2,3498,19.937672336288244,20.41956177862639,0.48188944233814723,8.106346376068547,8.39179604614871,5.730372439799409,5.975318942498043
168,6,9032,7003,3,1170,21.628240376584834,20.99354685015382,-0.6346935264310147,11.624514945801335,11.56029363036849,8.458891022511018,8.373817468300844
168,6,9032,7003,4,1548,19.773327338783425,18.4321457516481,-1.341181587135324,12.497532245262958,12.117500168175004,9.561884459907079,9.078465214071347
168,6,9032,7003,5,1116,32.6372996841846,30.914661541294308,-1.7226381428902897,34.169749075368934,33.2581693342773,26.446690839678585,25.5079378825362
168,6,9032,7004,1,2142,30.042988633757577,31.81702774342563,1.7740391096680526,8.755829892008087,8.988577174829857,5.906963337703245,6.287285885779686
168,6,9032,7004,2,3498,20.307331400440532,20.528212173051283,0.22088077261075156,8.197370248045354,8.384972209713382,5.869253851060121,6.054807521739368
168,6,9032,7004,3,1170,21.038469620822788,20.104425632882403,-0.9340439879403846,11.209275767127002,11.053396548173613,8.1771054487962,7.997609837849935
168,6,9032,7004,4,1548,19.49947411446857,18.137066498973653,-1.3624076154949165,12.511052315216602,11.887033542684824,9.480441395318477,8.910416798998218
168,6,9032,7004,5,1116,31.64747220743186,30.970570259671902,-0.6769019477599585,33.356408609564355,32.91606343318803,25.718850482749254,25.435299770806424
168,6,9032,7005,1,2142,28.36383971820325,29.303284972023153,0.9394452538199047,8.521502636385652,8.572086554500265,5.430057303021713,5.694174116510414
168,6,9032,7005,2,3498,20.505100711899846,20.811149523300372,0.306048811400526,8.312633090785223,8.499371057456136,5.78066777174237,6.059450316933511
168,6,9032,7005,3,1170,22.99742804663732,20.62751524224212,-2.3699128043952022,12.430362672958083,11.636285231519325,9.016160622621195,8.279500723292685
168,6,9032,7005,4,1548,19.597034351046215,18.70258599283537,-0.8944483582108447,12.479252621497446,12.199974294146338,9.474604233290798,9.20716823903165
168,6,9032,7005,5,1116,32.007926640855736,30.70923824501184,-1.2986883958438966,33.2880216680786,32.50458178259569,25.89516627574907,25.17755538161083
168,6,9033,7001,1,1520,45.67163566905186,45.80104131420557,0.12940564515371022,15.06204510052644,14.212553740384328,7.871190447556345,8.197831042189348
168,6,9033,7001,2,2281,27.843070838872023,23.813114132529332,-4.029956706342691,9.994654658152342,8.997035162243968,7.0335598134095605,6.349906002414274
168,6,9033,7001,3,2620,21.604076077725935,17.67335091186263,-3.9307251658633042,10.15015995005847,8.71272836704324,7.378364233206247,6.282339896136568
168,6,9033,7001,4,1865,22.020396832694754,18.337638393656597,-3.6827584390381567,14.369388471705266,11.946788353328806,10.612543425163699,8.845631609141986
168,6,9033,7001,5,1188,30.11148028091814,29.936647712269647,-0.17483256864849395,33.38202482304778,33.19203775111515,23.75889390245431,23.71404910167861
168,6,9033,7002,1,1520,48.509310962284225,48.98374933246277,0.4744383701785466,15.346145332459757,14.71237084218515,9.11318932708941,9.103447648098594
168,6,9033,7002,2,2281,26.255882487184977,23.95819815831176,-2.297684328873217,10.057107646938574,9.229742776214731,7.151140550833321,6.544424235115235
168,6,9033,7002,3,2620,20.307981513995024,18.316736244147336,-1.9912452698476883,10.049462459885921,9.22453321084202,7.378530414959856,6.699194646063652
168,6,9033,7002,4,1865,20.45121676428834,18.146296027594218,-2.304920736694122,12.964742955659762,11.581945853182239,9.918664990545278,8.851337557631588
168,6,9033,7002,5,1188,32.16872201123898,30.832335051852937,-1.33638695938604,34.36621588457086,33.452570009178565,25.06117426586472,24.31624845543293
168,6,9033,7003,1,1520,50.12319474046571,50.6861166674062,0.5629219269404899,15.420669830081096,14.951915940993443,9.459061133234124,9.480645187277544
168,6,9033,7003,2,2281,26.72664778361537,24.36038550697339,-2.3662622766419794,10.07366633585375,9.254993168560054,7.235577563662531,6.591628862754758
168,6,9033,7003,3,2620,20.21486226615451,18.060063724320234,-2.1547985418342748,9.593473220275849,8.724282185855882,7.165497483551957,6.417973848153617
168,6,9033,7003,4,1865,20.425536433823215,18.13936962740127,-2.286166806421946,13.006588475921973,11.649221201611418,9.798368851812532,8.758035586155133
168,6,9033,7003,5,1188,32.58362751101171,30.874857909209112,-1.7087696018026008,34.74460576808096,33.49263891920843,25.291648901672875,24.31106373115822
168,6,9033,7004,1,1520,46.35518584076846,48.247836842581734,1.8926510018132703,15.265647578958355,14.688963414721309,8.508578172482942,8.830585920183282
168,6,9033,7004,2,2281,25.75472398042243,23.600954674685003,-2.153769305737427,9.700428386729492,8.882037150959157,6.826065631249347,6.324627635877209
168,6,9033,7004,3,2620,20.391670399733975,17.750533563100053,-2.6411368366339225,9.931689738889407,8.760531426867756,7.220239721545736,6.33094653064058
168,6,9033,7004,4,1865,21.63154482080682,18.728277946863678,-2.903266873943142,14.059369665122848,12.198793217097391,10.528070271878077,9.092413221671178
168,6,9033,7004,5,1188,30.468589456467114,29.544246770457626,-0.9243426860094885,33.58615942106401,32.885927751886754,24.043394782326438,23.445657632166288
168,6,9033,7005,1,1520,48.24320880465629,50.0224390056799,1.7792302010236085,15.319779101970258,14.996490815197614,9.027420459295573,9.335206817325792
168,6,9033,7005,2,2281,26.636223510954782,24.530142441880713,-2.106081069074069,10.006328705908563,9.363105835684792,7.101587919329719,6.663884687611849
168,6,9033,7005,3,2620,20.33552138921243,17.852105380121614,-2.483416009090817,9.618402298904439,8.792952940626124,7.1986300519404525,6.447896249785678
168,6,9033,7005,4,1865,20.648401898344098,17.911461400645877,-2.736940497698221,13.21393021359499,11.761188985135165,9.923856330237504,8.747555446880433
168,6,9033,7005,5,1188,31.90212807541578,29.716104061092686,-2.1860240143230953,34.48166141713269,33.129286923470126,24.86595097134009,23.604868060410624
168,6,9038,7001,1,1974,45.4847941572786,46.87727683551543,1.3924826782368314,8.881857560271184,8.9671533713246,6.622263303522885,7.04528626361758
168,6,9038,7001,2,2343,24.228729223733545,20.9650044468425,-3.2637247768910456,8.159986673234009,7.360169001469161,6.190029949395004,5.56019794823927
168,6,9038,7001,3,2358,22.406414261975716,19.47807114574237,-2.9283431162333464,9.812984843317743,8.6613572734833,7.410899051475363,6.546595786970687
168,6,9038,7001,4,1821,18.701082252332707,17.762308652840616,-0.9387735994920909,11.235475783802421,10.5000365261706,8.69567687376589,8.213739577392378
168,6,9038,7001,5,978,26.943674299355557,28.355043612216274,1.4113693128607174,21.743958978094433,22.195097956755934,17.06252343425478,17.89610260688454
168,6,9038,7002,1,1974,47.545033762286046,49.109732640634576,1.5646988783485298,9.259445818715882,9.583336184080096,6.980316301247269,7.522170221431156
168,6,9038,7002,2,2343,26.055957271305935,22.15671176876408,-3.8992455025418558,8.731675968842216,7.82590432785407,6.587098400459501,5.905396658896993
168,6,9038,7002,3,2358,24.86416089423541,20.977515774197737,-3.8866451200376737,10.789049969692583,9.338295717581422,8.165234479184267,7.041394026629292
168,6,9038,7002,4,1821,19.48366576573493,18.17476490783905,-1.3089008578958783,11.925480079502337,10.749561203001651,9.206385527123206,8.48583238717948
168,6,9038,7002,5,978,26.59134197414464,27.76207507665265,1.1707331025080094,21.51787041198453,21.973696216922267,16.990937035995515,17.614833484641856
168,6,9038,7003,1,1974,46.06119804298925,48.414046649209894,2.352848606220647,9.08464931794256,9.12549652368483,6.867445580502774,7.276772700061431
168,6,9038,7003,2,2343,23.820892219850982,20.734924291298153,-3.0859679285528294,8.313492882732932,7.361409847736489,6.2392864463373074,5.500269183632252
168,6,9038,7003,3,2358,22.432882701359173,20.29452422443167,-2.138358476927504,10.038118334022899,8.948968768775595,7.497715224443198,6.791608786967167
168,6,9038,7003,4,1821,18.372656440103306,17.691716735326395,-0.680939704776911,11.101244360913023,10.419977237362863,8.634152483115283,8.197030077394322
168,6,9038,7003,5,978,26.622396666146237,28.372254775738583,1.7498581095923456,21.707200310158157,22.38232805218728,16.96867240913563,17.953848091858784
168,6,9038,7004,1,1974,48.87220725170864,47.923067204852366,-0.9491400468562716,9.766714975757596,9.051968540740797,7.537252914096326,7.168210777468232
168,6,9038,7004,2,2343,24.436194004757,21.075974665937473,-3.360219338819526,8.625387349706577,7.348095152923349,6.511803881408717,5.52861716611946
168,6,9038,7004,3,2358,21.49185498399244,20.401913369885783,-1.0899416141066567,9.895944629449174,8.940497918021043,7.294924124506593,6.778112922713754
168,6,9038,7004,4,1821,17.951126541463395,18.09300776407259,0.141881222609193,11.185691733873577,10.719843988882921,8.49238019248799,8.333339561282246
168,6,9038,7004,5,978,25.914810279427456,28.396059271124464,2.481248991697008,21.178802818970954,22.27445695424828,16.502070758484138,17.89081018639001
168,6,9038,7005,1,1974,45.33056509611836,48.623046552123824,3.2924814560054614,8.991269662676308,9.251676223612316,6.752990880152616,7.37094824944586
168,6,9038,7005,2,2343,23.27683000614186,20.7316027218894,-2.545227284252462,7.993936467198724,7.330636502641955,6.024395266609012,5.511555820258316
168,6,9038,7005,3,2358,21.410151564370754,18.953704408586667,-2.456447155784087,9.488226411388128,8.501245420406006,7.1145668353338785,6.389971199229777
168,6,9038,7005,4,1821,18.486918963133483,17.644068486921647,-0.8428504762118365,11.0787591454406,10.424064020192947,8.569237903341495,8.149162199260244
168,6,9038,7005,5,978,27.928841008861127,29.03763760230057,1.1087965934394433,22.219309692668112,22.570302175298988,17.605764199863426,18.322337474315933
168,6,9039,7001,1,1638,35.7557400748345,35.008873239951704,-0.7468668348827947,8.30730250714191,8.357391553753008,5.5674842827486035,5.715186811919905
168,6,9039,7001,2,1533,25.40639043214839,23.865006979202295,-1.5413834529460964,10.350854467161767,10.126490258740876,6.821855647067812,6.621833477779222
168,6,9039,7001,3,2904,18.599334459263705,17.363647873365714,-1.2356865858979909,9.260424476865245,8.780863266201173,6.468042606821402,6.112408569693237
168,6,9039,7001,4,1672,16.864006633823692,16.271914124074573,-0.5920925097491185,9.21042625887876,8.842848763641346,7.302446130360143,7.028704682035309
168,6,9039,7001,5,1727,20.44665739762295,21.297807990220026,0.8511505925970759,19.556210008322797,20.105183481231204,13.878973191641768,14.405583939941618
168,6,9039,7002,1,1638,34.024700743893284,35.36510187712142,1.3404011332281343,8.122580115638456,8.136369013872143,5.658099191966074,5.852389238984012
168,6,9039,7002,2,1533,21.345589692462177,20.635037834988143,-0.7105518574740337,10.173994383238837,9.853266429005963,6.159015483818876,5.958666797097959
168,6,9039,7002,3,2904,16.20753342119558,15.688351261463875,-0.5191821597317059,8.666683988114837,8.382234787723531,5.786161762952148,5.601743646889679
168,6,9039,7002,4,1672,15.320190800196167,15.090987651103664,-0.22920314909250372,8.548696700893247,8.38640871539205,6.598806323046889,6.506450237839986
168,6,9039,7002,5,1727,20.590820286564075,20.701249558078334,0.11042927151425985,19.782670958025584,19.921523898344287,14.00805846403704,14.12730989307079
168,6,9039,7003,1,1638,36.303831167784914,36.871873447667205,0.5680422798822917,8.545737438881796,8.57121741115307,5.915722353263361,6.099172553736648
168,6,9039,7003,2,1533,23.227661980941598,22.476412153374362,-0.7512498275672357,10.497245239863666,10.200777785640637,6.5763434107134096,6.3951816994305615
168,6,9039,7003,3,2904,17.100181083477544,16.36413433275779,-0.7360467507197548,9.269997120342047,8.805158685811735,6.105360469213859,5.818067222258933
168,6,9039,7003,4,1672,15.985991470192436,15.872156258098208,-0.11383521209422831,8.869239447369146,8.682666673666478,6.941657636724591,6.827011031967601
168,6,9039,7003,5,1727,20.25434572527453,21.393848127299016,1.1395024020244868,19.436786789552965,20.119042954764073,13.82410567967824,14.490815765124632
168,6,9039,7004,1,1638,37.26385073794592,38.02157812558605,0.7577273876401307,8.49484865799715,8.548329841577075,5.9142875333699845,6.154739963266002
168,6,9039,7004,2,1533,23.634733037485613,22.585427298379496,-1.0493057391061171,10.373109664480987,10.100642999927945,6.520537056023983,6.334249955567362
168,6,9039,7004,3,2904,17.667631646167052,16.812042593616717,-0.8555890525503358,9.331516174603902,8.868472818784026,6.241143602970218,5.947074768628627
168,6,9039,7004,4,1672,16.291789852554118,15.999557275055462,-0.2922325774986554,9.0809268624594,8.814323304947788,7.050365599718961,6.886307125456596
168,6,9039,7004,5,1727,19.707806058977972,20.45489779899972,0.747091740021748,19.097563722655178,19.633616469981675,13.46771551020655,13.89861402638606
168,6,9039,7005,1,1638,35.02577938399965,38.75617150955197,3.7303921255523207,8.200086597212982,8.722775421706668,5.606814663925451,6.398991959726708
168,6,9039,7005,2,1533,23.635056749293636,22.54983666901168,-1.0852200802819567,10.158489995269953,10.102826878267223,6.319159937620318,6.343176394448277
168,6,9039,7005,3,2904,18.1449052091375,16.879652666407598,-1.265252542729904,8.942895491729685,8.671932331821026,6.143013801784883,5.924829083040726
168,6,9039,7005,4,1672,17.09786564029833,15.811978772859176,-1.2858868674391548,9.195219928137469,8.663190672576112,7.18099445133118,6.762258173746355
168,6,9039,7005,5,1727,21.620678260579858,21.233590108350498,-0.3870881522293601,20.18148851497584,20.0866683717296,14.560357811137576,14.427156297057504
168,6,9045,7001,1,2214,51.62029130633168,48.71739601666496,-2.9028952896667235,13.167149026283399,12.492124774716803,9.7996184281002,9.05189996769327
168,6,9045,7001,2,2319,31.69601271581709,31.202081426423835,-0.4939312893932559,13.605814009183375,12.997737333820373,9.568778912740413,9.154288933060199
168,6,9045,7001,3,1991,27.766684211671382,28.30666669916757,0.5399824874961894,13.649067194368051,13.529693940973376,10.229398975535172,10.229483070354375
168,6,9045,7001,4,1586,30.09462166636696,31.362305012150465,1.267683345783503,17.661940909719654,17.874345618575422,13.831968554031352,14.215936782230795
168,6,9045,7001,5,1364,40.009443129356285,39.98595916013789,-0.023483969218396794,35.734750415867744,35.84260267955102,27.599389579638707,27.60993921022611
168,6,9045,7002,1,2214,52.31805576113957,48.68370626198608,-3.634349499153487,13.693206524623225,12.83528312148595,10.092975388159058,9.148472749766942
168,6,9045,7002,2,2319,32.49009086818621,31.934535332096488,-0.5555555360897202,14.534208607605887,13.826786108577007,10.080282527961419,9.580495911664416
168,6,9045,7002,3,1991,28.068727696983153,28.971761055316943,0.90303335833379,14.46578122534474,14.334087646792383,10.66237458555259,10.714287991142944
168,6,9045,7002,4,1586,29.710844950531374,31.32043750013515,1.609592549603775,17.86571151210207,18.186381510585306,13.883530761074148,14.35996634662527
168,6,9045,7002,5,1364,38.10905040852932,38.58595779814127,0.4769073896119522,34.954219262728046,35.19212087455011,26.640854813136663,26.87860868263804
168,6,9045,7003,1,2214,50.471415180513965,47.87370148445413,-2.5977136960598344,13.00364628863477,12.289297482994758,9.501377444280195,8.853363302449655
168,6,9045,7003,2,2319,31.237416364739936,30.101721646718126,-1.13569471802181,13.74331847462253,12.924121557844854,9.545593477210488,8.982082818489026
168,6,9045,7003,3,1991,26.03435868984379,26.35887072232897,0.3245120324851811,13.234336676702078,12.877922403981502,9.848114545353688,9.744938551032442
168,6,9045,7003,4,1586,28.404995729915424,29.581712572274345,1.1767168423589212,16.7570210792678,16.899678186610085,13.222982419844984,13.568169610647656
168,6,9045,7003,5,1364,37.89218855369334,38.2793025520157,0.3871139983223628,34.67767549671094,34.85279110080881,26.70372150091132,26.88824679215283
168,6,9045,7004,1,2214,51.25393126485942,49.13512739350829,-2.118803871351126,13.231386756936711,12.629836649277326,9.67462739194958,9.135650876845556
168,6,9045,7004,2,2319,33.22692160375789,31.295714342432934,-1.9312072613249534,14.190423689156468,13.384378560390275,9.904671228564263,9.256395116249207
168,6,9045,7004,3,1991,29.487988503329998,29.2145858964212,-0.27340260690879603,14.509216961960083,14.100235210946687,10.843501606878474,10.672478768287862
168,6,9045,7004,4,1586,31.093802889276933,31.644559572859883,0.55075668358295,18.414582970492596,18.272562508406242,14.3092407127948,14.45357925083117
168,6,9045,7004,5,1364,39.06291072305438,38.8918026668168,-0.1711080562375784,35.29735679760834,35.21760372892835,27.090923698067314,27.04850780649269
168,6,9045,7005,1,2214,51.023905281867435,49.249974737348,-1.7739305445194375,13.168547832405302,12.588990950144952,9.59978575908933,9.161338402111463
168,6,9045,7005,2,2319,33.06167688566112,31.00522979891493,-2.056447086746193,14.413590434783307,13.326722521993853,10.055452725146031,9.314827520511129
168,6,9045,7005,3,1991,27.831206244395506,26.93952210573619,-0.8916841386593148,14.03767698565675,13.279638427483311,10.447848443108429,9.946854404083513
168,6,9045,7005,4,1586,29.16622633559147,29.928150856764766,0.7619245211732952,17.579753081144137,17.37965018375861,13.641396807541913,13.793617645398365
168,6,9045,7005,5,1364,38.010743923846604,38.723243087181764,0.7124991633351598,35.03589674591575,35.342187486097714,26.7705687190081,27.191132534284396
168,6,9046,7001,1,3259,42.19249613544885,47.89413233901993,5.701636203571084,11.758133056730424,12.883500613618144,7.586101105916204,8.983027355478526
168,6,9046,7001,2,1830,26.219894157450607,26.52791360880404,0.30801945135343445,12.488297134121575,13.051742050098044,8.708805141553201,9.134537081900842
168,6,9046,7001,3,1775,24.760469371759257,22.42968937481752,-2.330779996941736,13.051957385358225,12.825814062107032,9.71621328434474,9.296694774359045
168,6,9046,7001,4,1368,22.133496602341847,20.396684908432924,-1.7368116939089226,14.820136580993125,14.100095897053713,11.529962983047753,10.873271416502389
168,6,9046,7001,5,1242,32.78390430768198,31.0628072392017,-1.7210970684802795,31.992177984747016,31.042150142141573,24.716256932551925,23.710550065585764
