history,horizon,station,seed,lead,base_rmse,base_mae,base_smape_percent,spatial_rmse,spatial_mae,spatial_smape_percent,rmse_reduction_percent
168,6,9026,7002,4,15.08639200149563,10.391338066936974,35.26633884363611,14.754912263456273,10.27845056544685,34.48524900553342,2.1972101613592923
168,6,9026,7002,5,16.02932418493311,11.352399353742449,38.24403647769244,15.692703998071929,11.23173447694108,37.48085722210206,2.1000273185415357
168,6,9026,7002,6,16.709009434842034,12.041681287256957,40.072820170817074,16.293682274829962,11.835674527478112,39.17159091673604,2.4856480070327938
168,6,9026,7003,1,8.283559362182126,5.3388511604565165,19.14540070457324,8.156546534536345,5.243673782396951,19.024287662721715,1.5333122163118416
168,6,9026,7003,2,11.513666873909692,7.472961906544237,25.85678021907704,11.25464927930562,7.375351385801483,25.70916895282831,2.2496533679553834
168,6,9026,7003,3,13.726720389032533,9.15003413803748,30.99261858821874,13.435003211928176,9.054715942324831,30.56741605753428,2.125177528475297
168,6,9026,7003,4,15.135123820589914,10.373516245836544,34.82580479258843,14.850313578409887,10.267643631976794,34.06050956854135,1.8817833640222341
168,6,9026,7003,5,15.761994741659901,11.060295814045476,36.866040675258915,15.524247110734793,10.990746335639011,36.23222887391343,1.5083600446631733
168,6,9026,7003,6,16.275466403604455,11.590723150058816,38.59451962185296,16.01822925506599,11.513451283305713,37.93657825221848,1.5805209028080194
168,6,9026,7004,1,8.154048897544493,5.317969211677421,19.724054071442136,8.076126266162843,5.246531839835788,18.583068698897677,0.9556311516002278
168,6,9026,7004,2,11.333454997127376,7.3191009784816865,25.33729977734608,11.257777754839083,7.285637674941678,25.08326067987174,0.6677332049888993
168,6,9026,7004,3,13.401801262524284,8.83555602906549,29.669314283298625,13.375688344259432,8.887236662194878,29.849178120503083,0.19484633261852738
168,6,9026,7004,4,14.623332077872053,9.963214560201305,33.06588791672716,14.561847341084377,9.953050781307981,33.0730322795583,0.4204564080214978
168,6,9026,7004,5,15.544185302489595,10.91190138098709,35.950357148221194,15.481684049228416,10.890719022986405,35.88199331993612,0.4020876748758781
168,6,9026,7004,6,15.895611680638345,11.25610120965379,37.51946141948791,15.818049219441605,11.226358203513476,37.21270218085429,0.4879488927828729
168,6,9026,7005,1,8.380160590633478,5.4664053442811875,20.591757284764977,8.265248199175128,5.406233234900776,19.77698008858005,1.371243309904924
