epoch,train_loss,valid_loss
1,0.2079912148497214,0.31007447838783264
2,0.2070290031813678,0.30947670340538025
3,0.20670875038652775,0.3096058666706085
4,0.20651560830928264,0.3099154531955719
5,0.20637395819566084,0.3095840513706207
6,0.20621661144284456,0.30964455008506775
7,0.20611372862605223,0.30946996808052063
8,0.2060294214866074,0.3091815114021301
9,0.20597760933249962,0.3090863823890686
10,0.20588265061772038,0.3090311884880066
11,0.20581321910727177,0.3088143765926361
12,0.20576291557151755,0.3085578680038452
13,0.2056784195626833,0.3083554804325104
14,0.20563347667662293,0.30856436491012573
15,0.20557969869580273,0.3082415461540222
16,0.20548239162886012,0.30802255868911743
17,0.20542461196555287,0.30806177854537964
18,0.2052858175421438,0.30772334337234497
19,0.20529060006220373,0.3076935410499573
20,0.20519933355901454,0.30740517377853394
21,0.20512994097163867,0.30728039145469666
22,0.20502623296307432,0.307288259267807
23,0.20502475912065624,0.30737024545669556
24,0.2049264575328005,0.30685797333717346
25,0.20487650844691885,0.30639806389808655
26,0.20481953864130653,0.30681663751602173
27,0.20464423231930573,0.3062238395214081
28,0.20467439974228044,0.3058376908302307
29,0.2046413946295383,0.30627337098121643
30,0.2044567837647063,0.3060891628265381
