epoch,train_loss,valid_loss
1,0.15948708631301625,0.45478570461273193
2,0.1590679840983156,0.4550623595714569
3,0.15881755008720247,0.4547501802444458
4,0.15862489263602128,0.4539680778980255
5,0.15837891804117468,0.4544834494590759
6,0.15818832895299864,0.4542076289653778
7,0.15800068088657407,0.4531012177467346
8,0.1579061652907648,0.4524776041507721
9,0.15772573989459224,0.4531947672367096
10,0.15763075399343923,0.45467713475227356
11,0.15752919500437038,0.45429614186286926
12,0.15739122621619517,0.4540022611618042
13,0.15722450627205756,0.4540092349052429
14,0.15718721166934202,0.453840970993042
