epoch,train_loss,valid_loss
1,0.681188661960289,0.9449321031570435
2,0.5581072524334716,0.8084189295768738
3,0.5269296048756548,0.8164010643959045
4,0.5088240119136187,0.8220614790916443
5,0.5009569512370703,0.7890405058860779
6,0.4994290890557044,0.8005863428115845
7,0.49642690401306544,0.8322286009788513
8,0.4912318763771384,0.8221061825752258
9,0.4877071608021725,0.8019829988479614
10,0.484502578820072,0.800460934638977
11,0.4780182428431044,0.7857984304428101
12,0.4758256010535755,0.7909803986549377
13,0.4796635442189952,0.7934664487838745
14,0.47889323994608113,0.7702411413192749
15,0.47313090879638803,0.7874921560287476
16,0.4749270627707876,0.7706118226051331
17,0.4741541836027374,0.7954902648925781
18,0.4743610206612955,0.7881530523300171
19,0.46876795304070856,0.7822912931442261
20,0.4743001011172492,0.7853690385818481
21,0.46693675945564017,0.7726796865463257
22,0.4694050409276423,0.7776497602462769
