epoch,train_loss,valid_loss,learning_rate
1,1.1521696197348625,0.9264298677444458,0.001
2,1.001604794854068,0.9025153517723083,0.001
3,0.9713738471801254,0.8992500901222229,0.001
4,0.9676657313250886,0.9045760035514832,0.001
5,0.9588981756294107,0.8980889320373535,0.001
6,0.9559487524116052,0.8843238353729248,0.001
7,0.9484127745889968,0.8978212475776672,0.001
8,0.944400808539145,0.897747814655304,0.001
9,0.9368419728067258,0.8952532410621643,0.001
10,0.9361461940657527,0.9049973487854004,0.0005
11,0.9195512956499211,0.8923595547676086,0.0005
12,0.9156111241470319,0.8920809626579285,0.0005
13,0.9126659459395265,0.8914076089859009,0.0005
14,0.9086747737052825,0.8932825922966003,0.00025
