epoch,train_loss,valid_loss,learning_rate
1,1.1563937919222518,1.1271547079086304,0.001
2,0.9927641600922116,1.1039990186691284,0.001
3,0.960529862209347,1.0685445070266724,0.001
4,0.9450713361164248,1.063963532447815,0.001
5,0.9456758742699997,1.0463484525680542,0.001
6,0.9392318116499093,1.0417131185531616,0.001
7,0.9351866323913399,1.0780173540115356,0.001
8,0.9330702654162227,1.0612438917160034,0.001
9,0.931798892204146,1.0520215034484863,0.001
10,0.9238959055723706,1.056235909461975,0.0005
11,0.9098347055314165,1.0464357137680054,0.0005
12,0.9057652942262006,1.043149709701538,0.0005
13,0.9051799127968102,1.041332721710205,0.0005
14,0.9056885543193772,1.0394790172576904,0.0005
15,0.9025613276375059,1.0429593324661255,0.0005
16,0.9019509129996093,1.040897250175476,0.0005
17,0.901950559063176,1.0434783697128296,0.0005
18,0.8976611471946534,1.0419821739196777,0.00025
19,0.8937203469841378,1.0427347421646118,0.00025
20,0.8902138185517149,1.038681149482727,0.00025
21,0.8882357336503013,1.0418086051940918,0.00025
22,0.8882198599563709,1.040471076965332,0.00025
23,0.887559708161452,1.0428074598312378,0.00025
24,0.8869189117059929,1.0414716005325317,0.000125
25,0.8779911455864138,1.0427534580230713,0.000125
26,0.8817825533853401,1.0420705080032349,0.000125
27,0.8815399301609821,1.0421077013015747,0.000125
28,0.881551274644209,1.0420750379562378,6.25e-05
