variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters
trad_persistence,trad_persistence,deterministic,completed,0,,4.279005224816501e-06,0.0028991099970880896,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_persistence.npz,0.8978809118270874,0.9475657823217802,0.6075857877731323,70.5091781616211,45.210975646972656,56.512474060058594,,
trad_daily_naive,trad_daily_naive,deterministic,completed,0,,3.1800009310245514e-06,0.0023052320029819384,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_daily_naive.npz,1.5149948596954346,1.230851274401353,0.8797097206115723,91.58869934082031,65.45994567871094,77.4831771850586,,
trad_climatology,trad_climatology,deterministic,completed,0,,0.016394985999795608,0.002409688997431658,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.9886146783828735,0.9942910430969765,0.7540781497955322,73.98603820800781,56.11159896850586,71.73368072509766,,
trad_ar,trad_ar,deterministic,completed,0,,0.010805233003338799,0.0022117539920145646,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_ar.npz,0.6624610424041748,0.8139170979922801,0.5582587718963623,60.56426239013672,41.54051208496094,55.09796905517578,,
trad_ridge,trad_ridge,deterministic,completed,0,,0.025125963002210483,0.002650094000273384,test,0,0,A,not_applicable,not_applicable,1,10.0,predictions/trad_ridge.npz,0.6519591808319092,0.8074398930148975,0.5485053062438965,60.08229064941406,40.814754486083984,54.44484329223633,,
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.5618999270081986,0.024505995999788865,test,0,0,A,not_applicable,not_applicable,18,100.0,predictions/trad_spatial_linear.npz,1.1252793073654175,1.0607918303632515,0.734814465045929,78.9344253540039,54.678165435791016,73.29820251464844,,
center_gru_default,center_gru,2047,completed,30,1.21384859085083,8.916109612997388,0.022673756000585854,test,33324,33324,B,default,default,1,,predictions/center_gru_default_seed2047.npz,0.6405011415481567,0.800313152177419,0.5566432476043701,59.55198287963867,41.42029571533203,55.04792785644531,[9],"{""hidden_size"": 100}"
center_gru_default,center_gru,2048,completed,23,1.2090919017791748,8.73211674200138,0.022544341991306283,test,33324,33324,B,default,default,1,,predictions/center_gru_default_seed2048.npz,0.6414898633956909,0.8009306233349371,0.5568574070930481,59.59792709350586,41.43623733520508,54.90645217895508,[9],"{""hidden_size"": 100}"
center_gru_default,center_gru,2049,completed,19,1.219942569732666,7.509032139001647,0.023959632992045954,test,33324,33324,B,default,default,1,,predictions/center_gru_default_seed2049.npz,0.6435408592224121,0.8022099844943418,0.558344841003418,59.6931266784668,41.54690933227539,55.03260040283203,[9],"{""hidden_size"": 100}"
center_lstm_default,center_lstm,2047,completed,17,1.1169342994689941,4.8320901109982515,0.017670144996372983,test,43624,43624,B,default,default,1,,predictions/center_lstm_default_seed2047.npz,0.7241408228874207,0.8509646425600894,0.5824794769287109,63.32100296020508,43.34279251098633,56.16065216064453,[9],"{""hidden_size"": 100}"
center_lstm_default,center_lstm,2048,completed,13,1.2107912302017212,3.9710125510027865,0.017502078000688925,test,43624,43624,B,default,default,1,,predictions/center_lstm_default_seed2048.npz,0.6712936758995056,0.8193251344243662,0.5627408623695374,60.96668243408203,41.874027252197266,54.78413009643555,[9],"{""hidden_size"": 100}"
center_lstm_default,center_lstm,2049,completed,11,1.1916329860687256,3.6969585430051666,0.017445970996050164,test,43624,43624,B,default,default,1,,predictions/center_lstm_default_seed2049.npz,0.6632041335105896,0.8143734607111098,0.573573648929596,60.59822082519531,42.68010330200195,56.34815216064453,[9],"{""hidden_size"": 100}"
center_tcn_default,center_tcn,2047,completed,20,1.3697036504745483,184.76749389099132,0.6616728189983405,test,67274,67274,B,default,default,1,,predictions/center_tcn_default_seed2047.npz,0.7809847593307495,0.8837334209651401,0.6455027461051941,65.75934600830078,48.032405853271484,62.16399002075195,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
center_tcn_default,center_tcn,2048,completed,25,1.2523235082626343,209.32363886399253,0.3230721150030149,test,67274,67274,B,default,default,1,,predictions/center_tcn_default_seed2048.npz,0.7581005692481995,0.8706897089366564,0.6298556327819824,64.78876495361328,46.86809539794922,61.86909103393555,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
center_tcn_default,center_tcn,2049,completed,22,1.3421730995178223,195.384417571011,0.32261165900854394,test,67274,67274,B,default,default,1,,predictions/center_tcn_default_seed2049.npz,0.7782880067825317,0.8822063289177491,0.6263760328292847,65.64572143554688,46.60917282104492,61.910491943359375,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2047,completed,2,1.428135871887207,2.924110624997411,0.02785769000183791,test,31326,31323,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2047.npz,0.7673580050468445,0.8759897288478014,0.6170931458473206,65.18314361572266,45.918434143066406,63.832454681396484,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2048,completed,6,1.4803868532180786,4.1034319210011745,0.01595662000181619,test,31326,31323,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2048.npz,0.8474439978599548,0.9205672152862902,0.7015734910964966,68.50019073486328,52.204681396484375,67.8099365234375,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2049,completed,2,1.5839277505874634,2.718635338009335,0.01597667000896763,test,31326,31323,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2049.npz,0.8559921383857727,0.9251984318975971,0.6503394842147827,68.84480285644531,48.39231491088867,71.37223052978516,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2047,completed,1,1.9191346168518066,2.4458415409899317,0.026838457997655496,test,30942,30939,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2047.npz,1.1732960939407349,1.083187931035393,0.7892714142799377,80.60093688964844,58.73036193847656,78.57945251464844,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2048,completed,11,1.2955708503723145,5.97709808399668,0.016003601005650125,test,30942,30939,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2048.npz,0.9090020060539246,0.9534159669598179,0.682685911655426,70.94449615478516,50.79923629760742,63.53385543823242,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2049,completed,9,1.497044324874878,5.071469421993243,0.016150479001225904,test,30942,30939,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2049.npz,1.3371610641479492,1.1563568065904006,0.8025757670402527,86.04549407958984,59.720340728759766,71.68550109863281,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2047,completed,30,1.209702730178833,176.08216200899915,0.29644495400134474,test,30719,30716,C,default,default,18,,predictions/patchtst_ci_all_default_seed2047.npz,0.8272859454154968,0.9095526072831064,0.6157252788543701,67.68058013916016,45.816646575927734,57.34518051147461,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 72, ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2048,completed,11,1.222102403640747,99.37725342098565,0.2961891779996222,test,30719,30716,C,default,default,18,,predictions/patchtst_ci_all_default_seed2048.npz,0.7919276356697083,0.8899031608381376,0.6100072860717773,66.21845245361328,45.39115905761719,57.58150863647461,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 72, ""stride"": 2}"
