variant,seed,best_epoch,beta,trainable_parameter_count,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent
st_rfft,2047,16,0.11583985388278961,11673,0.8242790699005127,0.9078981605337202,0.6359871029853821,67.53057861328125,47.30550003051758,60.9478645324707
st_time,2047,19,0.12000185996294022,11673,0.8279880881309509,0.9099385078844344,0.6383658647537231,67.68234252929688,47.48243713378906,61.34904479980469
st_rfft,2048,17,0.1186530590057373,11673,0.9492717385292053,0.9743057726038604,0.6689130067825317,72.47006225585938,49.75457000732422,62.626041412353516
st_time,2048,12,0.11281310021877289,11673,0.9504370093345642,0.9749035897639131,0.6694837212562561,72.5145263671875,49.79703140258789,62.73133850097656
st_rfft,2049,20,0.12081147730350494,11673,0.7926535606384277,0.89031093480785,0.6253827214241028,66.22242736816406,46.51673889160156,61.82566452026367
st_time,2049,30,0.12965182960033417,11673,0.7888689041137695,0.8881829226650159,0.6211821436882019,66.06414031982422,46.20429611206055,62.043338775634766
st_rfft,2050,14,0.11627481132745743,11673,0.7763805985450745,0.8811246214611611,0.6233644485473633,65.53913116455078,46.366615295410156,60.967041015625
st_time,2050,30,0.1333034187555313,11673,0.7745696306228638,0.8800963757582824,0.6206186413764954,65.46265411376953,46.162376403808594,61.00069808959961
st_rfft,2051,26,0.1258983463048935,11673,0.8613896369934082,0.928110789180585,0.6497254967689514,69.03402709960938,48.3273811340332,61.99030303955078
st_time,2051,29,0.13078147172927856,11673,0.8626495003700256,0.9287892658563759,0.6523064970970154,69.08448791503906,48.51936340332031,62.332637786865234
