variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2037,13,0.45662936568260193,33.23511413400411,0.06464948500070022,test,31126,31123,False,1.0,0.32920730113983154,0.5737658940193566,0.35568609833717346,42.64838409423828,26.438373565673828,39.30234146118164,42.64838409423828,26.438373565673828,42.64838409423828,26.438373565673828,42.64838409423828,26.438373565673828,42.64838409423828,26.438373565673828,0.0,0.0,0.9983521699905396,0.052797142416238785,0.0039058213587850332,0.0,0.0,input
st_station_bias_delta_forecast,2037,6,0.45352810621261597,21.18830416000128,0.06574368900328409,test,31127,31124,True,0.1,0.326038658618927,0.5709979497501957,0.34961172938346863,42.44264221191406,25.98686408996582,38.70779800415039,42.60219955444336,25.96664047241211,42.82440948486328,26.547426223754883,42.80229187011719,26.533714294433594,42.654083251953125,26.054719924926758,0.1041150689125061,0.029799170301363434,0.9975928664207458,0.039673421531915665,0.004402081947773695,0.0,0.7374810576438904,forecast
degraded_patchtst,2038,11,0.4772975742816925,29.304984915994282,0.0635934099991573,test,31126,31123,False,1.0,0.3240947723388672,0.5692932217573534,0.351548433303833,42.31592559814453,26.130817413330078,39.882694244384766,42.31592559814453,26.130817413330078,42.31592559814453,26.130817413330078,42.31592559814453,26.130817413330078,42.31592559814453,26.130817413330078,0.0,0.0,0.9998998045921326,0.054745450615882874,0.0009301165700890124,0.0,0.0,input
st_station_bias_delta_forecast,2038,12,0.46808740496635437,31.687457578998874,0.07560205800109543,test,31127,31124,True,0.1,0.31542831659317017,0.5616300531427874,0.3418843746185303,41.74631881713867,25.41248321533203,39.30101776123047,42.12641143798828,25.7004451751709,42.135799407958984,25.97264289855957,42.21373748779297,26.091270446777344,41.94672393798828,25.44153594970703,0.10482914745807648,0.043410305579284963,0.9973313212394714,0.04778794199228287,0.005355806555598974,0.0,0.8822990655899048,forecast
degraded_patchtst,2039,17,0.47189024090766907,39.715845195998554,0.06431537600292359,test,31126,31123,False,1.0,0.31795012950897217,0.5638706673599649,0.3479468524456024,41.91286087036133,25.863113403320312,38.228145599365234,41.91286087036133,25.863113403320312,41.91286087036133,25.863113403320312,41.91286087036133,25.863113403320312,41.91286087036133,25.863113403320312,0.0,0.0,0.9997938871383667,0.052008338272571564,0.0017808876000344753,0.0,0.0,input
st_station_bias_delta_forecast,2039,11,0.46720030903816223,29.91542966599809,0.06508250099432189,test,31127,31124,True,0.1,0.3125113248825073,0.5590271235660281,0.34262439608573914,41.55283737182617,25.467485427856445,38.07551193237305,41.83073806762695,25.43686294555664,42.621681213378906,26.821521759033203,42.55550765991211,26.729097366333008,41.825660705566406,25.527057647705078,0.11027044802904129,0.05958170174481118,0.9933822751045227,0.03252960741519928,0.006930069532245398,0.0,1.2108473777770996,forecast
degraded_patchtst,2040,15,0.470140278339386,36.19943645699823,0.06505190700409003,test,31126,31123,False,1.0,0.3309890627861023,0.5753164892353619,0.3662553131580353,42.76363754272461,27.223989486694336,42.796058654785156,42.76363754272461,27.223989486694336,42.76363754272461,27.223989486694336,42.76363754272461,27.223989486694336,42.76363754272461,27.223989486694336,0.0,0.0,0.9988529086112976,0.03933496028184891,0.002455165609717369,0.0,0.0,input
st_station_bias_delta_forecast,2040,5,0.46528148651123047,19.45514767300483,0.06449685099505587,test,31127,31124,True,0.1,0.325809121131897,0.5707969175914469,0.3503715693950653,42.427696228027344,26.0433406829834,39.46163558959961,42.466922760009766,26.062511444091797,42.499263763427734,26.222063064575195,42.484859466552734,26.218730926513672,42.49039077758789,26.071149826049805,0.10142762213945389,0.028734172619368375,0.9990403652191162,0.04132068529725075,0.002184168202802539,0.0,0.5160474181175232,forecast
degraded_patchtst,2041,21,0.4628000557422638,46.82925872499618,0.06433691299753264,test,31126,31123,False,1.0,0.3295291066169739,0.5740462582553552,0.35145625472068787,42.66922378540039,26.123966217041016,39.960418701171875,42.66922378540039,26.123966217041016,42.66922378540039,26.123966217041016,42.66922378540039,26.123966217041016,42.66922378540039,26.123966217041016,0.0,0.0,0.9994154572486877,0.0578509084880352,0.0025521519128233194,0.0,0.0,input
st_station_bias_delta_forecast,2041,4,0.460130900144577,17.519452859000012,0.06478996999794617,test,31127,31124,True,0.1,0.33100518584251404,0.5753305014011634,0.35220855474472046,42.76468276977539,26.179882049560547,39.138370513916016,42.80842971801758,26.192901611328125,42.876712799072266,26.360366821289062,42.873451232910156,26.355154037475586,42.80863571166992,26.18941307067871,0.10129554569721222,0.021465295064064863,0.9990026354789734,0.0552850142121315,0.0035801127087324858,0.0,0.46497946977615356,forecast
