arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,9,0.508996844291687,17,5.432792520001385,False,False,463639cee82b1304feb6cdaf958eba7afa976c0f3f971179d47c22020b28b0e4
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,38,0.44374510645866394,40,7.009268544999941,True,True,463639cee82b1304feb6cdaf958eba7afa976c0f3f971179d47c22020b28b0e4
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,21,0.510977566242218,29,9.236941270999523,False,False,463639cee82b1304feb6cdaf958eba7afa976c0f3f971179d47c22020b28b0e4
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,39,0.45226120948791504,40,7.054071776998171,True,True,463639cee82b1304feb6cdaf958eba7afa976c0f3f971179d47c22020b28b0e4
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,6,0.5258151888847351,14,4.452631476000533,False,False,463639cee82b1304feb6cdaf958eba7afa976c0f3f971179d47c22020b28b0e4
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,40,0.45876485109329224,40,7.088816393999878,True,True,463639cee82b1304feb6cdaf958eba7afa976c0f3f971179d47c22020b28b0e4
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,9,0.5300647616386414,17,5.382894763002696,False,False,463639cee82b1304feb6cdaf958eba7afa976c0f3f971179d47c22020b28b0e4
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,40,0.4668659269809723,40,7.064448178000021,True,True,463639cee82b1304feb6cdaf958eba7afa976c0f3f971179d47c22020b28b0e4
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,23,0.5246953368186951,31,9.80226370499804,False,False,463639cee82b1304feb6cdaf958eba7afa976c0f3f971179d47c22020b28b0e4
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,40,0.4659014940261841,40,7.017891798001074,True,True,463639cee82b1304feb6cdaf958eba7afa976c0f3f971179d47c22020b28b0e4
