arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,14,0.7702411413192749,22,9.740165289000288,False,False,8ed15b2d35786da5bd89d0ba474a7df2d469ec4140afe8890c42609a0cbb5c14
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,13,0.723371148109436,21,5.020500082999206,True,True,8ed15b2d35786da5bd89d0ba474a7df2d469ec4140afe8890c42609a0cbb5c14
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,13,0.7662690877914429,21,9.44148303700058,False,False,8ed15b2d35786da5bd89d0ba474a7df2d469ec4140afe8890c42609a0cbb5c14
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,36,0.7133922576904297,40,9.588927527998749,True,True,8ed15b2d35786da5bd89d0ba474a7df2d469ec4140afe8890c42609a0cbb5c14
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,6,0.7795709371566772,14,6.246713821001322,False,False,8ed15b2d35786da5bd89d0ba474a7df2d469ec4140afe8890c42609a0cbb5c14
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,39,0.715664267539978,40,9.445675430000847,True,True,8ed15b2d35786da5bd89d0ba474a7df2d469ec4140afe8890c42609a0cbb5c14
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,16,0.7707148194313049,24,9.008868898999935,False,False,8ed15b2d35786da5bd89d0ba474a7df2d469ec4140afe8890c42609a0cbb5c14
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,12,0.7263810038566589,20,3.630624841000099,True,True,8ed15b2d35786da5bd89d0ba474a7df2d469ec4140afe8890c42609a0cbb5c14
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,18,0.7730311751365662,26,8.854551266998897,False,False,8ed15b2d35786da5bd89d0ba474a7df2d469ec4140afe8890c42609a0cbb5c14
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,10,0.7355747818946838,18,3.278531242001918,True,True,8ed15b2d35786da5bd89d0ba474a7df2d469ec4140afe8890c42609a0cbb5c14
