variant,seed,best_epoch,beta,trainable_parameter_count,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent
st_rfft,2047,3,0.10232992470264435,610,0.07904229313135147,0.2811446124885758,0.13875390589237213,20.939823150634766,10.334473609924316,17.79494285583496
st_time,2047,28,0.13240079581737518,610,0.07901950180530548,0.2811040764651155,0.13788676261901855,20.936800003051758,10.269889831542969,17.26044464111328
st_rfft,2048,2,0.10120696574449539,610,0.07757026702165604,0.27851439284470747,0.13669712841510773,20.743921279907227,10.181283950805664,18.087514877319336
st_time,2048,26,0.12262483686208725,610,0.07763570547103882,0.2786318457589491,0.1357584446668625,20.752666473388672,10.111371040344238,17.213083267211914
st_rfft,2049,10,0.10849852859973907,610,0.07738877832889557,0.27818838640190496,0.13889080286026,20.71963882446289,10.344671249389648,17.705280303955078
st_time,2049,18,0.11517205089330673,610,0.07753336429595947,0.27844813573798527,0.13890469074249268,20.738985061645508,10.345706939697266,17.597864151000977
st_rfft,2050,6,0.10549250990152359,610,0.07677986472845078,0.27709179837817427,0.13781318068504333,20.63796615600586,10.264408111572266,17.952287673950195
st_time,2050,4,0.10399457067251205,610,0.07675868272781372,0.27705357375030143,0.1374521404504776,20.635116577148438,10.237518310546875,17.78899383544922
st_rfft,2051,6,0.10634704679250717,610,0.08011576533317566,0.2830472846242756,0.13724306225776672,21.081533432006836,10.221945762634277,17.292007446289062
st_time,2051,4,0.10486423969268799,610,0.08027339726686478,0.2833256029144997,0.13702663779258728,21.102262496948242,10.205827713012695,17.010478973388672
