epoch,train_loss,valid_loss,learning_rate
1,0.21849452298966646,0.46446463465690613,0.001
2,0.21805991682755826,0.4639463722705841,0.001
3,0.2177830131577253,0.4632589519023895,0.001
4,0.21754752733419758,0.4632483720779419,0.001
5,0.21736018572213325,0.4630599319934845,0.001
6,0.21720929949710505,0.4628274738788605,0.001
7,0.21703495727147126,0.4625547230243683,0.001
8,0.21690750548675128,0.462364137172699,0.001
9,0.21685118048778015,0.4621298909187317,0.001
10,0.21670504843084418,0.4623020887374878,0.001
11,0.21659357687744404,0.46204906702041626,0.001
12,0.21647575350091008,0.4617593288421631,0.001
13,0.21644336583330678,0.46135398745536804,0.001
14,0.21628528951668344,0.46126338839530945,0.001
15,0.21618892748317056,0.4615901708602905,0.001
16,0.21607773074729267,0.46051013469696045,0.001
17,0.21600053147704315,0.46021437644958496,0.001
18,0.21602712149767292,0.46110016107559204,0.001
19,0.2156012720245706,0.46014919877052307,0.001
20,0.215630757494108,0.4597000181674957,0.001
21,0.2154070365311896,0.4599727988243103,0.001
22,0.21545297830901824,0.45980510115623474,0.001
23,0.2152838339454917,0.45955729484558105,0.001
24,0.21505954242988928,0.4593503177165985,0.001
25,0.21498008505232605,0.45887088775634766,0.001
26,0.214874384119259,0.45870575308799744,0.001
27,0.21473636423297168,0.4587680697441101,0.001
28,0.21474804412520437,0.4587860107421875,0.001
29,0.21464728826713514,0.45847129821777344,0.001
30,0.21432180607913023,0.45874667167663574,0.001
