variant,seed,best_epoch,beta,trainable_parameter_count,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent
st_rfft,2047,11,0.10740732401609421,5901,0.5275586843490601,0.7263323511651261,0.4826139211654663,53.99534606933594,35.877384185791016,51.74118423461914
st_time,2047,29,0.11613490432500839,5901,0.527094304561615,0.7260126063379444,0.48048165440559387,53.97157669067383,35.7188720703125,51.99095153808594
st_rfft,2048,13,0.11255689710378647,5901,0.5491383075714111,0.7410386680676058,0.4910890460014343,55.08860397338867,36.507423400878906,50.48804473876953
st_time,2048,30,0.1252429336309433,5901,0.552993655204773,0.7436354316496578,0.4926285743713379,55.28165054321289,36.62187194824219,51.00327682495117
st_rfft,2049,5,0.10456901043653488,5901,0.6117231845855713,0.78212734550428,0.5210303068161011,58.143131256103516,38.73324966430664,52.26348114013672
st_time,2049,7,0.1062404066324234,5901,0.6106163859367371,0.7814194686189595,0.5188193321228027,58.09050369262695,38.56888961791992,52.589149475097656
st_rfft,2050,12,0.10942984372377396,5901,0.5344275832176208,0.7310455411379108,0.48175039887428284,54.34571838378906,35.81319046020508,50.568328857421875
st_time,2050,30,0.11734072864055634,5901,0.5346207618713379,0.7311776541110497,0.4791352450847626,54.35554122924805,35.61878204345703,50.82667541503906
st_rfft,2051,12,0.10977653414011002,5901,0.5930432081222534,0.7700929866725533,0.5051236748695374,57.24850082397461,37.550750732421875,51.090694427490234
st_time,2051,30,0.1262693852186203,5901,0.5924098491668701,0.7696816544304991,0.5036926865577698,57.21792221069336,37.444374084472656,51.386695861816406
