variant,seed,best_epoch,best_valid_loss,training_seconds,evaluation_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,base_state_initial_sha256,base_state_final_sha256,base_state_unchanged,beta,forecast_residual_rms_ratio,disable_frequency_rmse_ugm3,disable_frequency_max_abs_difference_scaled,stream_1_energy_ratio,stream_2_energy_ratio,stream_3_energy_ratio,adapter_output_weight_norm,initial_exact_base,capacity_difference_percent_vs_time,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent
locked_st_clean,2052,11,0.4578957855701446,0.0,0.4374736540012236,valid,31093,0,754651f1e69b51c6f2a03796ab8012408e5de5f67e8f13c6fec61adc7616cb03,754651f1e69b51c6f2a03796ab8012408e5de5f67e8f13c6fec61adc7616cb03,True,0.0,0.0,50.43915557861328,0.0,,,,0.0,True,0.0,0.4578957855701446,0.6766799727863568,0.4436447322368622,50.43915557861328,33.068904876708984,49.61859130859375
st_time_residual_adapter,2052,18,0.4482071995735168,11.412838125001144,0.0421850979982991,valid,34108,3015,754651f1e69b51c6f2a03796ab8012408e5de5f67e8f13c6fec61adc7616cb03,754651f1e69b51c6f2a03796ab8012408e5de5f67e8f13c6fec61adc7616cb03,True,0.1137882247567176,0.0584070336226083,50.43915557861328,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,2.274810075759888,True,0.0,0.4482071995735168,0.6694827851211089,0.4323262274265289,49.90268325805664,32.2252311706543,49.26369094848633
st_causal_filterbank_residual,2052,2,0.4557427167892456,1.1761083860001236,0.04284755299886456,valid,34108,3015,754651f1e69b51c6f2a03796ab8012408e5de5f67e8f13c6fec61adc7616cb03,754651f1e69b51c6f2a03796ab8012408e5de5f67e8f13c6fec61adc7616cb03,True,0.10176806151866913,0.013229026433835068,50.43915557861328,0.0,0.39078983664512634,0.34708890318870544,0.2621212303638458,0.6372723579406738,True,0.0,0.4557427167892456,0.675087191990224,0.441546767950058,50.320430755615234,32.91252899169922,49.361019134521484
