task,variant,seed,epoch,stage,patchtst_persistent_state_sha256,patchtst_complete_state_sha256,expected_persistent_state_sha256,expected_complete_state_sha256,persistent_tensor_count,complete_parameter_buffer_count,persistent_changed_tensor_count,complete_changed_tensor_count,persistent_changed_tensors_json,complete_changed_tensors_json,persistent_state_equal,all_parameters_and_buffers_equal,patchtst_eval,invariant_required,source_f00_checkpoint_patchtst_sha256,checkpoint_patchtst_sha256
168h_6h,F10,2060,20,epoch_after_validation,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,76,76,0,0,[],[],True,True,True,True,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,
168h_6h,F10,2060,20,best_checkpoint_saved,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,76,76,0,0,[],[],True,True,True,True,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d
168h_6h,F10,2060,21,epoch_after_validation,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,76,76,0,0,[],[],True,True,True,True,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,
168h_6h,F10,2060,21,best_checkpoint_saved,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,76,76,0,0,[],[],True,True,True,True,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d
168h_6h,F10,2060,22,epoch_after_validation,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,76,76,0,0,[],[],True,True,True,True,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,
168h_6h,F10,2060,23,epoch_after_validation,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,76,76,0,0,[],[],True,True,True,True,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,
168h_6h,F10,2060,24,epoch_after_validation,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,76,76,0,0,[],[],True,True,True,True,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,
168h_6h,F10,2060,25,epoch_after_validation,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,76,76,0,0,[],[],True,True,True,True,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,
168h_6h,F10,2060,26,epoch_after_validation,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,76,76,0,0,[],[],True,True,True,True,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,
168h_6h,F10,2060,26,best_checkpoint_saved,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,76,76,0,0,[],[],True,True,True,True,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d
168h_6h,F10,2060,27,epoch_after_validation,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,76,76,0,0,[],[],True,True,True,True,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,
168h_6h,F10,2060,28,epoch_after_validation,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,76,76,0,0,[],[],True,True,True,True,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,
168h_6h,F10,2060,28,best_checkpoint_saved,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,76,76,0,0,[],[],True,True,True,True,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d
168h_6h,F10,2060,29,epoch_after_validation,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,76,76,0,0,[],[],True,True,True,True,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,
168h_6h,F10,2060,30,epoch_after_validation,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,76,76,0,0,[],[],True,True,True,True,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,
168h_6h,F10,2060,28,final_best_checkpoint_loaded,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,76,76,0,0,[],[],True,True,True,True,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d
168h_6h,F00,2061,,f00_before_training,d9bfc4a94e1d003cd992436b21d0d09fe6b07002012adcdf9aff06452fd2637a,4e2160a50817538bc0022b46eb84352d247c3500b516ff54cea46321443e7cb9,,,76,76,0,0,[],[],True,True,False,False,,
168h_6h,F00,2061,1,epoch_after_validation,1a8a41ec5c575fb2607b0f230dc3dd4e50d3c3d82986c14419a30ac78a22c42d,945deb71ffb2b3eb7cc12dc214a85d6c769cdcfc7d140f19141ea61d8a06d245,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,1,best_checkpoint_saved,1a8a41ec5c575fb2607b0f230dc3dd4e50d3c3d82986c14419a30ac78a22c42d,945deb71ffb2b3eb7cc12dc214a85d6c769cdcfc7d140f19141ea61d8a06d245,,,76,76,0,0,[],[],True,True,True,False,,1a8a41ec5c575fb2607b0f230dc3dd4e50d3c3d82986c14419a30ac78a22c42d
168h_6h,F00,2061,2,epoch_after_validation,4ad53b4661b1efe39b6d257228975465d7db5ea4a026d4845253a6bcc5b12c55,e023841013c6353a53306e54e1d1b2ebff75bfe2018faab47a39e867746c6485,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,2,best_checkpoint_saved,4ad53b4661b1efe39b6d257228975465d7db5ea4a026d4845253a6bcc5b12c55,e023841013c6353a53306e54e1d1b2ebff75bfe2018faab47a39e867746c6485,,,76,76,0,0,[],[],True,True,True,False,,4ad53b4661b1efe39b6d257228975465d7db5ea4a026d4845253a6bcc5b12c55
168h_6h,F00,2061,3,epoch_after_validation,61551ff5eabf4c5361050e98d22fd7c3f485d0062f923e6d984dee607f52360b,455249ccc2c48f126679b6efff415cef6803b83fd91706242962854ff1b3e803,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,3,best_checkpoint_saved,61551ff5eabf4c5361050e98d22fd7c3f485d0062f923e6d984dee607f52360b,455249ccc2c48f126679b6efff415cef6803b83fd91706242962854ff1b3e803,,,76,76,0,0,[],[],True,True,True,False,,61551ff5eabf4c5361050e98d22fd7c3f485d0062f923e6d984dee607f52360b
168h_6h,F00,2061,4,epoch_after_validation,33577b21339ae7e9bb103c1748331ea1cb24b66d3555aee7d8297ecc80d5a68d,ec30cf6e3c8ae55178761b93c760beac41a75da80476a06c260b73bfafff62da,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,4,best_checkpoint_saved,33577b21339ae7e9bb103c1748331ea1cb24b66d3555aee7d8297ecc80d5a68d,ec30cf6e3c8ae55178761b93c760beac41a75da80476a06c260b73bfafff62da,,,76,76,0,0,[],[],True,True,True,False,,33577b21339ae7e9bb103c1748331ea1cb24b66d3555aee7d8297ecc80d5a68d
168h_6h,F00,2061,5,epoch_after_validation,be7d0db525dce804f0d02bcb50f4dc12f3d80f808a32d9ac7d8a3325f6f08ced,15bc0e6643b505020ee52864ab42a54983b0a5bbddc1c868e3bcf4656a7830cb,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,5,best_checkpoint_saved,be7d0db525dce804f0d02bcb50f4dc12f3d80f808a32d9ac7d8a3325f6f08ced,15bc0e6643b505020ee52864ab42a54983b0a5bbddc1c868e3bcf4656a7830cb,,,76,76,0,0,[],[],True,True,True,False,,be7d0db525dce804f0d02bcb50f4dc12f3d80f808a32d9ac7d8a3325f6f08ced
168h_6h,F00,2061,6,epoch_after_validation,6b1876ac87ce69e6a4c7958f61f44992214a126df7e8a6dd6c1c58e2a6d1d7be,09162034c8672adb970c3c7018919532bcb13534ec9fbac35f73a95b9a13e120,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,6,best_checkpoint_saved,6b1876ac87ce69e6a4c7958f61f44992214a126df7e8a6dd6c1c58e2a6d1d7be,09162034c8672adb970c3c7018919532bcb13534ec9fbac35f73a95b9a13e120,,,76,76,0,0,[],[],True,True,True,False,,6b1876ac87ce69e6a4c7958f61f44992214a126df7e8a6dd6c1c58e2a6d1d7be
168h_6h,F00,2061,7,epoch_after_validation,6f2fae0cebf68f0e6c450b656c7b387536d3690a94786da9ba1ed4d0e55a5dd7,5ed8188df08396c2e7231f09303eb0e891160e2283204ad5b00166f2c101232f,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,8,epoch_after_validation,0862f587f8c904b7e6f40529de1b23b0b673a1e293d5470bbb2a821d1892f731,07caaa83da066271ff0f2bf31b008ea5446d5eedfc29f87fc39fd075a391a0aa,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,9,epoch_after_validation,84123a79bcc00846164b2d7a9a42ec8914153a15ea5fa5260ef96daf7eda28d9,9f38bc246f4afa025a50689abdabfa360bfe0f58cdeedc846fee12c4042beea9,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,10,epoch_after_validation,feffc52ed0fd56f632d768c33a3a0c12b47afec52d7c843276a51620f7551cfc,b8b843827934b2407805f39d742717d6b7f1f4f58c9be02f1f4df669853825f7,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,11,epoch_after_validation,60ed8a77523a63ca9f37bbd2990879ddaa4c2e6566bea4d61c1cefd369f07734,551ed2c97d0c06b17df12ed55ff5b0c2b340d1dbd12528bbee403b52904b4312,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,12,epoch_after_validation,b8c384453da4135e6d0010e3147917884117f218b77132c4bfa5481b10dbaee6,3e63da728dba6d120cf4645396e3cad832a862b5ba23306e494ba59c3cef2edc,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,12,best_checkpoint_saved,b8c384453da4135e6d0010e3147917884117f218b77132c4bfa5481b10dbaee6,3e63da728dba6d120cf4645396e3cad832a862b5ba23306e494ba59c3cef2edc,,,76,76,0,0,[],[],True,True,True,False,,b8c384453da4135e6d0010e3147917884117f218b77132c4bfa5481b10dbaee6
168h_6h,F00,2061,13,epoch_after_validation,c2777be6b5e31f7b28be7c014727ecbff1f4dd82c974b86f22e43c0db459fda5,b04ec97a8126fb358de8a2ac942003cecd23a6e18f767109826cce8798e1e0cd,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,13,best_checkpoint_saved,c2777be6b5e31f7b28be7c014727ecbff1f4dd82c974b86f22e43c0db459fda5,b04ec97a8126fb358de8a2ac942003cecd23a6e18f767109826cce8798e1e0cd,,,76,76,0,0,[],[],True,True,True,False,,c2777be6b5e31f7b28be7c014727ecbff1f4dd82c974b86f22e43c0db459fda5
168h_6h,F00,2061,14,epoch_after_validation,b0a0042737404ec1dbde372552c9aef90288ca6c47807ab7d5b7236841147a97,21e244ea3a1665188993aa0ec77f7a0cbdd6830180d7b12620abb23da2697b63,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,14,best_checkpoint_saved,b0a0042737404ec1dbde372552c9aef90288ca6c47807ab7d5b7236841147a97,21e244ea3a1665188993aa0ec77f7a0cbdd6830180d7b12620abb23da2697b63,,,76,76,0,0,[],[],True,True,True,False,,b0a0042737404ec1dbde372552c9aef90288ca6c47807ab7d5b7236841147a97
168h_6h,F00,2061,15,epoch_after_validation,a536e93f7dc16aeff6e221ec373fc56b691913b13a97c6d93ecb201fd66c7523,a5ae9e6dd383864345606647e669b5f5eea601bcc06db7d4a05e1caf2c3d7ea0,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,16,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,16,best_checkpoint_saved,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,,,76,76,0,0,[],[],True,True,True,False,,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26
168h_6h,F00,2061,17,epoch_after_validation,c942d14a79c02b03d8056c320f16d5554ab7d3469703a44895cd49b51f57a1b4,8ed732db66401d5ea3eea0b3fccd6a685148d0f66a435e35aec5a30b3ad356a2,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,18,epoch_after_validation,67498adc4d46ab53081860cd85c4c8646b414e7670766de1c3f07b0bf3f14bb8,8cded4b5a5e4a04744a954d16fcb1ba3be19a46118555e88fc8feac7d7f4c0ad,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,19,epoch_after_validation,aab73608b72f19f1d3acd6be3813f91829269e0e7cc6f4a6c51a743c6c31ce88,f0188aabd7aecc11188f0185608b67a6dec6a1256f0d6aa610521fd96fbe81c1,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,20,epoch_after_validation,ece8c1835d1c220f54e7c709e29a38c20e2972d8a80d718eeb3944d41ab71812,6b466b33570e0a5bc088991ce883eacadae740dd09a57220f6c25874797baae0,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,21,epoch_after_validation,1089fd229408aa10fd38304928e20995723cd23ba4e12913f08463534ed1d311,52e52a189208daa83a7f093b8ec17656d645e5329c54615e73f832c429dce40a,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,22,epoch_after_validation,835263acee6ce3ea85da011288f00213bcee2f57e198d91c9e68b2af75107fe3,f72cb940c9d95e557605b22bc71c1e620a507e0f18c809c1f1c4652dd122654b,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2061,16,final_best_checkpoint_loaded,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,,,76,76,0,0,[],[],True,True,True,False,,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26
168h_6h,F10,2061,,f10_after_f00_checkpoint_initialization,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,1,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,1,best_checkpoint_saved,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26
168h_6h,F10,2061,2,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,2,best_checkpoint_saved,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26
168h_6h,F10,2061,3,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,3,best_checkpoint_saved,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26
168h_6h,F10,2061,4,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,4,best_checkpoint_saved,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26
168h_6h,F10,2061,5,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,5,best_checkpoint_saved,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26
168h_6h,F10,2061,6,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,6,best_checkpoint_saved,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26
168h_6h,F10,2061,7,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,7,best_checkpoint_saved,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26
