variant,seed,rmse_difference_ugm3,mae_difference_ugm3,rmse_relative_change_percent
st_sparse_station_bias_delta_forecast,2047,-0.22433090209960938,-0.15926742553710938,-0.6918165375056962
st_sparse_station_bias_delta_forecast,2048,-0.6405105590820312,-0.6582984924316406,-1.9625205858598394
st_sparse_station_bias_delta_forecast,2049,-0.2915840148925781,-0.09890937805175781,-0.888573259660852
st_sparse_station_bias_delta_forecast,2050,-0.4784812927246094,-0.6311740875244141,-1.4822616890109108
st_sparse_station_bias_delta_forecast,2051,-0.592498779296875,-0.7473888397216797,-1.812534965283863
