epoch,train_loss,valid_loss
1,0.28312179283550415,0.415535032749176
2,0.28439983981980654,0.412704199552536
3,0.28156092366239044,0.40776005387306213
4,0.27535202386554464,0.40327244997024536
5,0.27024779636735863,0.39851444959640503
6,0.2666357054826546,0.3970884382724762
7,0.26817290994325615,0.3972158432006836
8,0.27156130470686174,0.3967309594154358
9,0.2687679319171055,0.3961348533630371
10,0.2697583478605521,0.39572688937187195
11,0.2664027886682065,0.3952035903930664
12,0.2691147649145441,0.39408472180366516
13,0.26812341906234904,0.3941374719142914
14,0.2701281955181125,0.39344656467437744
15,0.26975807726727746,0.3940789997577667
16,0.2655510500577931,0.39250704646110535
17,0.267749776316516,0.39294278621673584
18,0.2651691420869725,0.39173611998558044
19,0.26645750248855443,0.3918794095516205
20,0.26720602886426753,0.39127257466316223
21,0.26411355760942107,0.3912363052368164
22,0.26541741536630276,0.3911600708961487
23,0.2653808350729411,0.39049091935157776
24,0.2644237830016753,0.391009122133255
25,0.2654917551012299,0.39029502868652344
26,0.26727871049247826,0.38951346278190613
27,0.26413061039000874,0.3893682658672333
28,0.26195373370763586,0.3888348340988159
29,0.26600675485185316,0.38773754239082336
30,0.2645787166771467,0.38869503140449524
