variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters
trad_persistence,trad_persistence,deterministic,completed,0,,3.830000423477031e-06,0.0021899490002397215,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_persistence.npz,0.2384677678346634,0.4883316166650111,0.2821972370147705,14.062880516052246,8.126662254333496,21.14472770690918,,
trad_daily_naive,trad_daily_naive,deterministic,completed,0,,2.5199997253366746e-06,0.0017866029993456323,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_daily_naive.npz,1.1287776231765747,1.06243946800586,0.6734402179718018,30.595930099487305,19.393604278564453,46.730804443359375,,
trad_climatology,trad_climatology,deterministic,completed,0,,0.009530717999950866,0.0018188719996032887,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.9278292059898376,0.9632389142833867,0.7255542278289795,27.739168167114258,20.89437484741211,53.01351547241211,,
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.30227434300013556,0.002885492000132217,test,0,0,A,not_applicable,not_applicable,6,100.0,predictions/trad_spatial_linear.npz,0.24806450307369232,0.4980607423534727,0.32765698432922363,14.343058586120605,9.435803413391113,25.406192779541016,,
plain_mix_patchtst_all_default,plain_mix_patchtst_all,7001,completed,9,1.0078680515289307,13.364323619999595,0.034275260999493184,test,25932,25929,C,default,default,6,,predictions/plain_mix_patchtst_all_default_seed7001.npz,0.6858285069465637,0.8281476359602579,0.6885788440704346,23.848838806152344,19.82956314086914,50.60154342651367,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,7002,completed,9,1.502497673034668,13.350298991999807,0.03421466199961287,test,25932,25929,C,default,default,6,,predictions/plain_mix_patchtst_all_default_seed7002.npz,0.8624522089958191,0.9286830508821721,0.7673741579055786,26.744037628173828,22.098691940307617,54.35007858276367,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,7003,completed,12,1.069808840751648,16.0220439349996,0.03422965399931854,test,25932,25929,C,default,default,6,,predictions/plain_mix_patchtst_all_default_seed7003.npz,0.9537007808685303,0.976576049710687,0.8475611805915833,28.12325096130371,24.40790557861328,58.72819900512695,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,7001,completed,9,1.0078680515289307,13.342109645000164,0.03431668399935006,test,25932,25929,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed7001.npz,0.6858285069465637,0.8281476359602579,0.6885788440704346,23.848838806152344,19.82956314086914,50.60154342651367,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,7002,completed,9,1.502497673034668,13.370461343999523,0.034188706000350066,test,25932,25929,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed7002.npz,0.8624522089958191,0.9286830508821721,0.7673741579055786,26.744037628173828,22.098691940307617,54.35007858276367,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,7003,completed,12,1.069808840751648,16.01863028599928,0.03448055500030023,test,25932,25929,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed7003.npz,0.9537007808685303,0.976576049710687,0.8475611805915833,28.12325096130371,24.40790557861328,58.72819900512695,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
