variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,1,0.10068191587924957,7,3015,11.277005019373904,6.852518585164663,17.99724668142036,10194
st_time,7001,10,0.1151539757847786,16,3015,11.25964400932335,6.835173833082535,17.839608699460037,10194
st_rfft,7002,13,0.11862018704414368,19,3015,11.273095375192447,6.83998951622849,17.928203086106155,10194
st_time,7002,5,0.10686205327510834,11,3015,11.284814635687788,6.828172650598231,17.766255343711823,10194
st_rfft,7003,1,0.10061440616846085,7,3015,11.208266630527355,6.865155642327782,18.125548637724208,10194
st_time,7003,5,0.10435646027326584,11,3015,11.172191703452942,6.8247437788641685,17.95243792809943,10194
st_rfft,7004,1,0.10066255182027817,7,3015,11.246383269126099,6.830335020948818,18.074913826099884,10194
st_time,7004,10,0.11095777153968811,16,3015,11.201461337846627,6.7765045691780745,17.744497446300713,10194
st_rfft,7005,1,0.10082387924194336,7,3015,11.29701428591032,6.8636458248911545,17.959144869886387,10194
st_time,7005,7,0.10890186578035355,13,3015,11.25787837556667,6.829618749044118,17.807425911261305,10194
