variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,25,0.13707412779331207,30,610,6.00258863818248,4.27212127609432,18.534632170947962,1704
st_time,7001,24,0.13326750695705414,30,610,5.987369168982064,4.234949052613666,18.127847049062236,1704
st_rfft,7002,27,0.13088393211364746,30,610,5.934315082395734,4.219415995996323,18.46297789026822,1704
st_time,7002,15,0.11808011680841446,21,610,5.9372858715864725,4.204890536590361,18.251075048583377,1704
st_rfft,7003,19,0.1298433393239975,25,610,6.006471603399759,4.277626798746172,18.45655029000963,1704
st_time,7003,29,0.12871268391609192,30,610,6.011543128312774,4.273186988114191,18.31109364298929,1704
st_rfft,7004,21,0.12881949543952942,27,610,5.948771490396012,4.214719836141022,18.35139732434514,1704
st_time,7004,21,0.12195024639368057,27,610,5.945293978319051,4.194640561448576,18.144275271213868,1704
st_rfft,7005,28,0.14528287947177887,30,610,6.078016344077479,4.326048361863329,18.923818752389174,1704
st_time,7005,8,0.11506259441375732,14,610,6.141612204950598,4.365605100219798,18.957152337620535,1704
