variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,4,0.10807310044765472,10,5901,19.651364538721086,13.865702920134982,38.029628419004105,20604
st_time,7001,4,0.10685273259878159,10,5901,19.64828186098523,13.87121439887306,38.053904606772434,20604
st_rfft,7002,3,0.10598580539226532,9,5901,19.61135142247625,13.788194288306736,38.05562105204076,20604
st_time,7002,2,0.10337471216917038,8,5901,19.61643356656368,13.785902346298316,38.07580417331513,20604
st_rfft,7003,28,0.14618822932243347,30,5901,19.64036443664141,13.848161254246659,38.118525980107734,20604
st_time,7003,28,0.1419420689344406,30,5901,19.648408375774512,13.896274847975983,38.265960910546895,20604
st_rfft,7004,27,0.14101508259773254,30,5901,19.566135096209678,13.809731139370225,38.04856805262855,20604
st_time,7004,2,0.10317593812942505,8,5901,19.491182969323244,13.73138588124214,37.797516805159425,20604
st_rfft,7005,30,0.15093153715133667,30,5901,19.957749378262537,14.114111826920182,38.9547602974317,20604
st_time,7005,27,0.14645126461982727,30,5901,19.99143190950981,14.173030829202826,39.18957645429029,20604
