variant,runs,rmse_ugm3_mean,rmse_ugm3_std,mae_ugm3_mean,mae_ugm3_std,smape_percent_mean,smape_percent_std,best_valid_loss_mean,best_valid_loss_std,training_seconds_mean,training_seconds_std,test_inference_seconds_mean,test_inference_seconds_std,alpha_mean,alpha_std,spatial_residual_rms_ratio_mean,spatial_residual_rms_ratio_std,gate_normalized_entropy_mean,gate_normalized_entropy_std,null_neighbor_weight_mean_mean,null_neighbor_weight_mean_std,gate_sample_std_mean_mean,gate_sample_std_mean_std,neighbor_out_weight_norm_mean,neighbor_out_weight_norm_std,spatial_forecast_weight_norm_mean,spatial_forecast_weight_norm_std,zero_neighbor_rmse_ugm3_mean,zero_neighbor_rmse_ugm3_std,shuffle_neighbor_rmse_ugm3_mean,shuffle_neighbor_rmse_ugm3_std,center_copy_neighbor_rmse_ugm3_mean,center_copy_neighbor_rmse_ugm3_std,disable_neighbor_rmse_ugm3_mean,disable_neighbor_rmse_ugm3_std
degraded_patchtst,5,67.69683227539062,2.281522257275968,47.740107727050784,1.5954301019541917,62.66373825073242,1.0330958137851873,1.1296043872833252,0.022925907909668516,55.69599907979973,12.076955368964068,0.08762301480055612,0.011357490594313232,0.0,0.0,0.0,0.0,0.9993671894073486,0.0005230399250520458,0.053005558997392656,0.0056254476551999355,0.002457010210491717,0.0013933421315348612,0.0,0.0,0.0,0.0,67.69683227539062,2.281522257275968,67.69683227539062,2.281522257275968,67.69683227539062,2.281522257275968,67.69683227539062,2.281522257275968
st_sparse_station_bias_delta_forecast,5,67.86272583007812,2.40377580898256,47.85948028564453,1.6114806644384425,62.56874771118164,1.1056472188474369,1.1273447275161743,0.02121133713609362,10.11390667980013,1.161704356532819,0.116762376999759,0.07388329850726132,0.10098224431276322,0.0007755216376692253,0.029572947415161054,0.016507765911506586,0.6074588537216187,0.0005904811450534571,0.15989198684692382,0.015619703691728841,0.06118543148040771,0.006007536878593321,0.0,0.0,0.6921162307262421,0.3063080069370955,67.90794372558594,2.3464354323914116,67.9082763671875,2.3398222902928194,67.84817047119141,2.4214885929318983,67.82271423339844,2.350175506895474
