variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,14,0.1214803084731102,20,1572,9.847570777782432,5.910854536087149,15.70373891024322,5106
st_time,7001,8,0.11291240900754929,14,1572,9.866935012276022,5.910591545358995,15.68556981225344,5106
st_rfft,7002,30,0.1327623873949051,30,1572,9.783621918916262,5.8344845243215655,15.394758949940249,5106
st_time,7002,13,0.1113935261964798,19,1572,9.807131094605634,5.853182550976428,15.482624721877011,5106
st_rfft,7003,28,0.12270078808069229,30,1572,9.75174411102191,5.820964823691835,15.406773072737767,5106
st_time,7003,13,0.10635001212358475,19,1572,9.76959815567202,5.839218144504594,15.505221170242642,5106
st_rfft,7004,29,0.11422836780548096,30,1572,9.815855736891145,5.877925581433378,15.678587294415003,5106
st_time,7004,27,0.11911134421825409,30,1572,9.81881558725492,5.878498821131537,15.719866640523117,5106
st_rfft,7005,29,0.12574712932109833,30,1572,9.882471430120242,5.885787913064325,15.539427094334576,5106
st_time,7005,14,0.11163519322872162,20,1572,9.910198821933426,5.90493675124351,15.604345979532457,5106
