arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,16,0.11786685883998871,24,5.799097110997536,False,False,68f763458f72415cc93cf1735f5236ee67511e1928ea10a6a20461b4e023cfda
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,2,0.1124807819724083,10,1.352083429999766,True,True,68f763458f72415cc93cf1735f5236ee67511e1928ea10a6a20461b4e023cfda
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,15,0.1162971779704094,23,4.738470062002307,False,False,68f763458f72415cc93cf1735f5236ee67511e1928ea10a6a20461b4e023cfda
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,2,0.11372920870780945,10,1.316052841997589,True,True,68f763458f72415cc93cf1735f5236ee67511e1928ea10a6a20461b4e023cfda
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,16,0.113644078373909,24,5.150806489000388,False,False,68f763458f72415cc93cf1735f5236ee67511e1928ea10a6a20461b4e023cfda
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,2,0.11189056932926178,10,1.3281726720015286,True,True,68f763458f72415cc93cf1735f5236ee67511e1928ea10a6a20461b4e023cfda
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,18,0.118411123752594,26,5.35711897100191,False,False,68f763458f72415cc93cf1735f5236ee67511e1928ea10a6a20461b4e023cfda
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,2,0.11560816317796707,10,1.5106491670012474,True,True,68f763458f72415cc93cf1735f5236ee67511e1928ea10a6a20461b4e023cfda
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,9,0.11470729857683182,17,3.5552414180019696,False,False,68f763458f72415cc93cf1735f5236ee67511e1928ea10a6a20461b4e023cfda
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,2,0.1140841469168663,10,1.3317713479991653,True,True,68f763458f72415cc93cf1735f5236ee67511e1928ea10a6a20461b4e023cfda
