variant,runs,rmse_ugm3_mean,rmse_ugm3_std,mae_ugm3_mean,mae_ugm3_std,smape_percent_mean,smape_percent_std,best_valid_loss_mean,best_valid_loss_std,training_seconds_mean,training_seconds_std,test_inference_seconds_mean,test_inference_seconds_std,alpha_mean,alpha_std,spatial_residual_rms_ratio_mean,spatial_residual_rms_ratio_std,gate_normalized_entropy_mean,gate_normalized_entropy_std,null_neighbor_weight_mean_mean,null_neighbor_weight_mean_std,gate_sample_std_mean_mean,gate_sample_std_mean_std,neighbor_out_weight_norm_mean,neighbor_out_weight_norm_std,spatial_forecast_weight_norm_mean,spatial_forecast_weight_norm_std,zero_neighbor_rmse_ugm3_mean,zero_neighbor_rmse_ugm3_std,shuffle_neighbor_rmse_ugm3_mean,shuffle_neighbor_rmse_ugm3_std,center_copy_neighbor_rmse_ugm3_mean,center_copy_neighbor_rmse_ugm3_std,disable_neighbor_rmse_ugm3_mean,disable_neighbor_rmse_ugm3_std
degraded_patchtst,3,21.515790303548176,0.11709634152760204,10.061922073364258,0.08143709025671372,15.916397094726562,0.29849452472464216,0.10262203216552734,0.001049408391577621,12.784468678667812,3.540654343072823,0.016986344334630605,0.0001956986530668529,0.0,0.0,0.0,0.0,0.9995284477869669,0.0004900719858332135,0.05862646053234736,0.006859700746748571,0.0017008167536308367,0.000763191954870205,0.0,0.0,0.0,0.0,21.515790303548176,0.11709634152760204,21.515790303548176,0.11709634152760204,21.515790303548176,0.11709634152760204,21.515790303548176,0.11709634152760204
st_center_only,3,21.510749181111652,0.11904395600121384,10.09159024556478,0.0647988418354252,16.131197929382324,0.26571544254848334,0.10250913351774216,0.0008025555818890463,3.665665455334723,0.7969520513460036,0.021961048000472754,0.011623651288022585,0.05070948228240013,0.001510143979996015,0.00574100762111885,0.007382171160336976,0.9787523746490479,0.014658586335087126,0.04567754144469897,0.005421694567409385,0.007007122505456209,0.0019646682136951884,0.07051844025651614,0.08328354669564438,0.0,0.0,21.513676325480144,0.11740126478922734,21.51130485534668,0.1194752684147571,21.50730323791504,0.1264521365778852,21.519616444905598,0.1177292334923368
st_pairwise,3,21.524370829264324,0.10884922555621196,10.11427116394043,0.05213977394948052,16.672695795694988,0.3617078191315603,0.1022816002368927,0.000873719588680665,6.60539684700052,0.5950359689080269,0.019087126670153037,0.0051412532745840275,0.05450098837415377,0.0007635763082352699,0.028613651375698917,0.006024548633615578,0.9859471122423807,0.011358079421055083,0.04905045653382937,0.017510325075916114,0.014282749500125647,0.007745945387490898,0.2716738333304723,0.040944766418949216,0.0,0.0,21.506171544392902,0.12316634421769163,21.60978635152181,0.15662084939626694,21.613447825113933,0.1524939732286809,21.516977945963543,0.11477287885870649
st_pairwise_delta,3,20.99040921529134,0.471199857890215,10.19991683959961,0.133332221861313,16.385758717854817,0.30273246816409854,0.09640460461378098,0.005973945521369884,11.072694071003449,6.434989086562159,0.02778146366472356,0.010657907620398206,0.02987266518175602,0.00823497172664421,0.042981052824514164,0.0362464923216625,0.9649612108866373,0.033181510795742386,0.024192165583372116,0.020741104909300406,0.02269955480005592,0.020269406325381517,1.0207903931538265,0.8440915835356091,0.0,0.0,23.763935089111328,2.7112402401519646,25.562384287516277,4.489933306134059,21.57821273803711,0.08453020820688674,21.5666020711263,0.09374654118524357
st_pairwise_delta_forecast,3,20.914875030517578,0.09544023153677425,9.99117342631022,0.07464845774407793,16.4873104095459,0.4177092294736364,0.09503347923358281,0.0009831875379988377,13.734401049664788,0.34178220826646827,0.024357671335261937,0.013169004369496943,0.13265039523442587,0.002883332424935753,0.04335550792400621,0.0018589836056623341,0.9652336041132609,0.008638142145456522,0.0417936605711778,0.020476122401900283,0.027539583543936413,0.003289958075943316,0.0,0.0,0.7130931814511617,0.04988466697912023,22.30863380432129,0.07819918485449048,22.75195566813151,0.11677331250278544,21.52699343363444,0.15070388364877335,21.52112070719401,0.11545648239773895
st_sparse_delta_forecast,3,20.93614451090495,0.10157672739754048,10.013147036234537,0.046074529043912724,16.610405604044598,0.33319132942688906,0.0951760858297348,0.0006404491896753173,11.52201712133683,2.6011054052804847,0.016758894331966683,0.0006909795851411171,0.1197251205643018,0.005353970434994952,0.04335418405048876,0.001461976498067026,0.6018444101015726,0.004782452322937431,0.11973730723063152,0.023255103272308324,0.07498795787493388,0.0025893720515072684,0.0,0.0,0.6233019034067789,0.0768304673783006,22.04157892862956,0.22393687213587232,22.460766474405926,0.2080287344125166,21.5438175201416,0.12155555452427222,21.518986384073894,0.11493925617358337
st_confident_delta_forecast,3,20.931973775227863,0.10004502827443268,9.999112129211426,0.07826807882109299,16.490310668945312,0.41439553948907454,0.09511715670426686,0.000998149134730227,13.625013903001673,0.21853434631258753,0.024253065668744966,0.01366487460958359,0.13533763587474823,0.002641265647096004,0.043202023685863844,0.0018497956484585668,0.9639086325963339,0.009140311552892775,0.04085738149782022,0.01975377639546295,0.02817363167802493,0.003547774621420555,0.0,0.0,0.7489282886187235,0.053662232125749436,22.188525517781574,0.08968585665910096,22.53474299112956,0.12320663328658306,21.541706720987957,0.15238809050539917,21.52112070719401,0.11545648239773895
st_station_bias_delta_forecast,3,20.84043248494466,0.09452675852809389,10.016223589579264,0.06224913286362851,16.7849858601888,0.34586712194728936,0.09422152489423752,0.0010296263620774863,13.410705100997196,0.5769632007180463,0.01664227466972079,0.00012202916188886267,0.1398362616697947,0.006944199703492923,0.050038569544022804,0.0013790306260094234,0.940419058005015,0.01420829387803253,0.044387749706705414,0.0214455387315829,0.026807444170117378,0.0034908653755328267,0.0,0.0,0.7651916941006979,0.0767283294855341,22.543652216593426,0.20902319672941802,23.036619186401367,0.2560674601109931,21.5397891998291,0.14676916828278205,21.516069412231445,0.11515539722694208
st_sparse_station_bias_delta_forecast,3,20.810930252075195,0.11358001227172292,10.00494639078776,0.09011868970662891,16.73735237121582,0.4385747079081317,0.09358718742926915,0.0008194909242909315,12.66819330300253,0.26834903008951566,0.019222100997770514,0.004997831064095241,0.1310714383920034,0.004970700961126602,0.05216639308104784,0.0011701687805948013,0.5975040396054586,0.004119533439179723,0.10670493791500728,0.0187218763316358,0.03776640569170316,0.002824942276388705,0.0,0.0,0.7351083159446716,0.06463949660262745,22.36549441019694,0.21252288207324635,22.809088389078777,0.23444210738291293,21.542847951253254,0.16462189434738245,21.52593231201172,0.12008314325941635
