arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,25,0.13481265306472778,30,13.298127999998542,False,False,1f63094285e969618ef79fc9b605eab8c6d74d722ea7995df3197c0b26296402
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,26,0.12808023393154144,30,6.598642806002317,True,True,1f63094285e969618ef79fc9b605eab8c6d74d722ea7995df3197c0b26296402
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,15,0.1338791698217392,21,9.366379530998529,False,False,1f63094285e969618ef79fc9b605eab8c6d74d722ea7995df3197c0b26296402
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,23,0.12786802649497986,29,6.203643781998835,True,True,1f63094285e969618ef79fc9b605eab8c6d74d722ea7995df3197c0b26296402
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,7,0.13622258603572845,13,5.862235420998331,False,False,1f63094285e969618ef79fc9b605eab8c6d74d722ea7995df3197c0b26296402
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,20,0.13036274909973145,26,5.763581240000349,True,True,1f63094285e969618ef79fc9b605eab8c6d74d722ea7995df3197c0b26296402
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,7,0.13426312804222107,13,5.806818712000677,False,False,1f63094285e969618ef79fc9b605eab8c6d74d722ea7995df3197c0b26296402
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,16,0.12969408929347992,22,4.722170177999942,True,True,1f63094285e969618ef79fc9b605eab8c6d74d722ea7995df3197c0b26296402
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,21,0.13337847590446472,27,12.409886411998741,False,False,1f63094285e969618ef79fc9b605eab8c6d74d722ea7995df3197c0b26296402
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,25,0.12736405432224274,30,6.789635834000364,True,True,1f63094285e969618ef79fc9b605eab8c6d74d722ea7995df3197c0b26296402
