epoch,train_loss,valid_loss,learning_rate
1,0.2298448090938789,0.21563413739204407,0.001
2,0.10065318946456285,0.13561926782131195,0.001
3,0.08053587174449704,0.12198935449123383,0.001
4,0.07114196656209372,0.11300269514322281,0.001
5,0.06814622753775715,0.10745050758123398,0.001
6,0.0658087246235725,0.10723767429590225,0.001
7,0.06429488592928097,0.10452698916196823,0.001
8,0.06283186581518839,0.10492213070392609,0.001
9,0.059366283873408324,0.10530071705579758,0.001
10,0.0604855732250584,0.1068352609872818,0.001
11,0.06042302733413625,0.10245183855295181,0.001
12,0.05856184377620577,0.10026157647371292,0.001
13,0.057270150598159895,0.10243819653987885,0.001
14,0.05665133005024855,0.10034815967082977,0.001
15,0.05724475362558201,0.10694922506809235,0.001
16,0.05400134350675008,0.09839145094156265,0.001
17,0.054562758404581836,0.09919650852680206,0.001
18,0.05364545559722288,0.09711259603500366,0.001
19,0.05348422116891634,0.09627190977334976,0.001
20,0.05356565160967733,0.09971683472394943,0.001
21,0.05199586459521573,0.09579037874937057,0.001
22,0.05262368815484246,0.0951785072684288,0.001
23,0.05315170196217781,0.09680717438459396,0.001
24,0.05299853615383583,0.09391617029905319,0.001
25,0.051113351746382325,0.09382127970457077,0.001
26,0.05257800386355046,0.09388060122728348,0.001
27,0.05066442835835385,0.0928908959031105,0.001
28,0.0495732683788921,0.09504818916320801,0.001
29,0.051454122863460156,0.09703567624092102,0.001
30,0.04949607807877896,0.09209820628166199,0.001
