variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2048,completed,6,0.7784232497215271,2.2581267149944324,0.0120234869973501,test,17868,17865,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2048.npz,0.6502870321273804,0.8064037649511443,0.599565863609314,60.08830261230469,44.676002502441406,84.67799377441406,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2049,completed,12,1.271622657775879,3.200885066005867,0.0120948860130738,test,17868,17865,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2049.npz,0.655282735824585,0.8094953587418429,0.6096893548965454,60.31867218017578,45.43033981323242,61.97292709350586,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2047,completed,24,0.5050416588783264,62.99663864799368,0.1452764120040228,test,17645,17642,C,default,default,18,,predictions/patchtst_ci_all_default_seed2047.npz,0.3094488680362701,0.5562812849955229,0.3154100179672241,41.45069885253906,23.50243759155273,33.39360427856445,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2048,completed,15,0.5019201040267944,44.61808177099738,0.1454148710035951,test,17645,17642,C,default,default,18,,predictions/patchtst_ci_all_default_seed2048.npz,0.3083624243736267,0.5553039027178062,0.3132229447364807,41.37786483764648,23.339468002319336,32.9784049987793,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2049,completed,19,0.5037871599197388,52.44397182800458,0.1448596800037194,test,17645,17642,C,default,default,18,,predictions/patchtst_ci_all_default_seed2049.npz,0.3074837327003479,0.5545121573963441,0.3128038048744201,41.3188705444336,23.30823516845703,33.4062385559082,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""stride"": 2}"
patchtst_ci_top5_default,patchtst_ci_top5,2047,completed,29,0.5021386742591858,24.293693268002244,0.0496433869993779,test,17621,17618,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2047.npz,0.3068000674247741,0.553895357829233,0.3139379322528839,41.27291488647461,23.39274406433105,33.502315521240234,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""stride"": 2}"
patchtst_ci_top5_default,patchtst_ci_top5,2048,completed,30,0.5026459097862244,24.155897499003917,0.0494964990066364,test,17621,17618,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2048.npz,0.3084125518798828,0.5553490360844096,0.3138636648654938,41.38123321533203,23.387210845947266,32.98402786254883,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""stride"": 2}"
patchtst_ci_top5_default,patchtst_ci_top5,2049,completed,15,0.5080605745315552,14.831439788991702,0.0497424149943981,test,17621,17618,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2049.npz,0.3111513257026672,0.5578093990806064,0.3128975331783294,41.5645637512207,23.31521987915039,32.760841369628906,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""stride"": 2}"
multi_gru_default,multi_gru,2047,completed,19,0.4198937118053436,3.979257028986467,0.00947522399656,test,36606,36606,C,default,default,18,,predictions/multi_gru_default_seed2047.npz,0.2755978107452392,0.5249741048330282,0.3103446960449219,39.11787796020508,23.12499618530273,33.796566009521484,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}"
multi_gru_default,multi_gru,2048,completed,10,0.4108645319938659,2.7890705129975686,0.0099193679925519,test,36606,36606,C,default,default,18,,predictions/multi_gru_default_seed2048.npz,0.2719757258892059,0.5215129201555854,0.3093176484107971,38.85997009277344,23.0484676361084,33.83399963378906,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}"
multi_gru_default,multi_gru,2049,completed,15,0.4123173952102661,3.4177975229977164,0.00940720399376,test,36606,36606,C,default,default,18,,predictions/multi_gru_default_seed2049.npz,0.2818891704082489,0.5309323595414476,0.3142769336700439,39.56184768676758,23.41800308227539,33.76042938232422,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}"
concat_patchtst_all_default,concat_patchtst_all,2047,completed,16,0.4428892135620117,75.13041164900642,0.189072656998178,test,40459,40456,C,default,default,18,,predictions/concat_patchtst_all_default_seed2047.npz,0.35283517837524414,0.5939993083962676,0.3624100983142853,44.26121520996094,27.004596710205078,42.53105926513672,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 432, ""station_flatten_order"": ""station_major"", ""stride"": 2}"
concat_patchtst_all_default,concat_patchtst_all,2048,completed,19,0.4290062189102173,83.43090199799917,0.18546596298983786,test,40459,40456,C,default,default,18,,predictions/concat_patchtst_all_default_seed2048.npz,0.3654925525188446,0.6045598006143351,0.3609279990196228,45.048118591308594,26.89415740966797,42.786434173583984,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 432, ""station_flatten_order"": ""station_major"", ""stride"": 2}"
concat_patchtst_all_default,concat_patchtst_all,2049,completed,14,0.4254520833492279,67.98121727000398,0.18550554499961436,test,40459,40456,C,default,default,18,,predictions/concat_patchtst_all_default_seed2049.npz,0.399179607629776,0.6318066220211498,0.3768635392189026,47.07838439941406,28.08157730102539,43.44532012939453,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 432, ""station_flatten_order"": ""station_major"", ""stride"": 2}"
