variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,30,0.13227206468582153,30,5901,19.387435369459602,13.606125852555508,37.93858328048884,20028
st_time,7001,12,0.11107895523309708,18,5901,19.350958301510914,13.573094869483748,37.82183310347744,20028
st_rfft,7002,30,0.13257844746112823,30,5901,19.47480680598788,13.647931111889827,38.143170441449726,20028
st_time,7002,12,0.11104079335927963,18,5901,19.42588080810633,13.617861682601573,38.07279729286358,20028
st_rfft,7003,30,0.13211816549301147,30,5901,19.334549827165596,13.601966008231482,37.9015454036956,20028
st_time,7003,15,0.11423222720623016,21,5901,19.298603155640695,13.57723033816271,37.84400478712644,20028
st_rfft,7004,29,0.12955385446548462,30,5901,19.36700040322681,13.634886626309683,37.99474033788817,20028
st_time,7004,12,0.11024482548236847,18,5901,19.352447888603233,13.616150968299076,37.961836362451216,20028
st_rfft,7005,30,0.12837104499340057,30,5901,19.849305636540585,13.990192066582706,39.16808553639777,20028
st_time,7005,12,0.1099855899810791,18,5901,19.809276887608,13.948913193282335,39.05583467992479,20028
