epoch,train_loss,valid_loss
1,0.4331363647370184,0.7438181638717651
2,0.4295693346478049,0.7429014444351196
3,0.4299883684670647,0.7417766451835632
4,0.427905371964889,0.740644097328186
5,0.42469308570755765,0.7395278811454773
6,0.42212612125706556,0.7385743260383606
7,0.4220632664870559,0.7361607551574707
8,0.4179342227404245,0.7332230806350708
9,0.41831250677244136,0.7312586307525635
10,0.4150855740779151,0.7268826365470886
11,0.4193134978951756,0.7259780764579773
12,0.414830340545918,0.7248792052268982
13,0.4178205632710885,0.7222731113433838
14,0.41742284479069947,0.7204970717430115
15,0.4200764057236961,0.7211837768554688
16,0.41928188412926004,0.7188980579376221
17,0.42113598153388104,0.7199766635894775
18,0.41758288679634764,0.7172756791114807
19,0.4185433436267099,0.716302216053009
20,0.41939200775554836,0.717218279838562
21,0.4179244734260508,0.715254008769989
22,0.4192807455834232,0.7178261876106262
23,0.4176847433345009,0.7156859040260315
24,0.4181616088532208,0.7136120200157166
25,0.416570187000473,0.7174949645996094
26,0.4199361478193015,0.7138378024101257
27,0.41849701979391396,0.7189884185791016
28,0.4193910976357767,0.7151026725769043
29,0.4162249944799991,0.7147890329360962
30,0.4163987519219205,0.7151739597320557
