arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,30,0.18998900055885315,30,13.487221903000318,False,False,5ce91d615d72a6ef57c42b0daa41e08225dbfd40b889c17aa55224dda7865bbe
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,18,0.1873335987329483,24,5.4552938350025215,True,True,5ce91d615d72a6ef57c42b0daa41e08225dbfd40b889c17aa55224dda7865bbe
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,15,0.17988641560077667,21,9.29573871699904,False,False,5ce91d615d72a6ef57c42b0daa41e08225dbfd40b889c17aa55224dda7865bbe
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,4,0.1785658597946167,10,2.3394994660011434,True,True,5ce91d615d72a6ef57c42b0daa41e08225dbfd40b889c17aa55224dda7865bbe
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,6,0.18225684762001038,12,5.336930739998934,False,False,5ce91d615d72a6ef57c42b0daa41e08225dbfd40b889c17aa55224dda7865bbe
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,1,0.18330737948417664,7,1.587322570001561,True,True,5ce91d615d72a6ef57c42b0daa41e08225dbfd40b889c17aa55224dda7865bbe
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,22,0.18702824413776398,28,12.661435893998714,False,False,5ce91d615d72a6ef57c42b0daa41e08225dbfd40b889c17aa55224dda7865bbe
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,12,0.18517453968524933,18,3.857848579998972,True,True,5ce91d615d72a6ef57c42b0daa41e08225dbfd40b889c17aa55224dda7865bbe
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,8,0.18269051611423492,14,6.090914656997484,False,False,5ce91d615d72a6ef57c42b0daa41e08225dbfd40b889c17aa55224dda7865bbe
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,29,0.18020886182785034,30,6.5299520830012625,True,True,5ce91d615d72a6ef57c42b0daa41e08225dbfd40b889c17aa55224dda7865bbe
