epoch,train_loss,valid_loss,learning_rate
1,0.7782628667136398,0.8724389672279358,0.001
2,0.4390890590363057,0.634577751159668,0.001
3,0.33253642389064225,0.5826637744903564,0.001
4,0.2951410029374819,0.5113948583602905,0.001
5,0.2775581647076345,0.5263004899024963,0.001
6,0.2740096643492703,0.47871169447898865,0.001
7,0.26209677369047124,0.47026267647743225,0.001
8,0.2616322300497585,0.47512561082839966,0.001
9,0.25614924251339005,0.4847157597541809,0.001
10,0.25732484651286275,0.4687480032444,0.001
11,0.25378616408579757,0.5004299879074097,0.001
12,0.25028112367564154,0.47047480940818787,0.001
13,0.24529230425540302,0.4838304817676544,0.001
14,0.24405832388833437,0.4874323010444641,0.0005
15,0.23633495656503814,0.4751945734024048,0.0005
16,0.24033632082074335,0.47241446375846863,0.0005
