variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2047,15,0.48926523327827454,32.32341004299997,0.020302618999266997,test,24406,24403,False,1.0,0.3281216621398926,0.5728190483389083,0.32613325119018555,42.6606330871582,24.288734436035156,34.11189270019531,42.6606330871582,24.288734436035156,42.6606330871582,24.288734436035156,42.6606330871582,24.288734436035156,42.6606330871582,24.288734436035156,0.0,0.0,0.9999415278434753,0.051389001309871674,0.0008768656989559531,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2047,27,0.4679936468601227,13.159614332000274,0.021394923998741433,test,24407,5452,True,0.0,0.30934447050094604,0.5561874418763391,0.3209596574306488,41.421993255615234,23.903432846069336,34.9761848449707,42.65290832519531,24.310338973999023,43.606300354003906,26.714120864868164,43.437957763671875,26.602752685546875,43.102569580078125,25.06983184814453,0.14912104606628418,0.08949239476865016,0.5924645066261292,0.07770803570747375,0.0378950834274292,0.0,2.055420160293579,forecast
degraded_patchtst,2048,40,0.48805421590805054,20.560752797000532,0.02162763299929793,test,24406,24403,False,1.0,0.32877117395401,0.5733857113270351,0.327392578125,42.70283889770508,24.382526397705078,34.36632537841797,42.70283889770508,24.382526397705078,42.70283889770508,24.382526397705078,42.70283889770508,24.382526397705078,42.70283889770508,24.382526397705078,0.0,0.0,0.999028205871582,0.05746018886566162,0.003641964867711067,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2048,39,0.45953020453453064,14.222206092001215,0.021455477000927203,test,24407,5452,True,0.0,0.3058408498764038,0.5530287966068348,0.3157472312450409,41.18675231933594,23.515235900878906,34.707496643066406,42.710609436035156,24.38584327697754,43.19255065917969,26.469770431518555,43.630340576171875,26.983659744262695,43.06081771850586,24.765958786010742,0.18515093624591827,0.09897558016290542,0.5598925948143005,0.268641859292984,0.04646306112408638,0.0,2.643434524536133,forecast
degraded_patchtst,2049,32,0.483598530292511,19.886781987001086,0.020312119000664097,test,24406,24403,False,1.0,0.33217453956604004,0.5763458506539628,0.32829445600509644,42.92329025268555,24.449689865112305,34.23736572265625,42.92329025268555,24.449689865112305,42.92329025268555,24.449689865112305,42.92329025268555,24.449689865112305,42.92329025268555,24.449689865112305,0.0,0.0,0.9991027116775513,0.05585789680480957,0.0035828768741339445,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2049,9,0.47154566645622253,6.1363802469986695,0.02272231200004171,test,24407,5452,True,0.0,0.32107779383659363,0.5666372683089188,0.32772907614707947,42.20024490356445,24.4075870513916,35.16758728027344,42.9466552734375,24.456661224365234,42.8634147644043,25.092039108276367,43.09934616088867,25.44758415222168,43.30427932739258,25.051069259643555,0.11455021798610687,0.06878354815293641,0.6030961275100708,0.1129242479801178,0.031114354729652405,0.0,1.4764925241470337,forecast
degraded_patchtst,2050,11,0.49200502038002014,9.390423659999215,0.02032992699969327,test,24406,24403,False,1.0,0.32694101333618164,0.5717875596199883,0.33358243107795715,42.58381271362305,24.84351348876953,35.34703063964844,42.58381271362305,24.84351348876953,42.58381271362305,24.84351348876953,42.58381271362305,24.84351348876953,42.58381271362305,24.84351348876953,0.0,0.0,0.9994394183158875,0.04963293299078941,0.0025431180838495493,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2050,15,0.4672267735004425,8.122026390999963,0.02144241600035457,test,24407,5452,True,0.0,0.3142082691192627,0.5605428343304931,0.3293701708316803,41.746360778808594,24.529808044433594,36.106258392333984,42.677555084228516,24.785789489746094,43.12393569946289,26.106666564941406,43.10819625854492,26.23288917541504,42.857261657714844,25.15544319152832,0.1282050460577011,0.07846535594692979,0.5994152426719666,0.09693309664726257,0.04047315940260887,0.0,1.873952865600586,forecast
degraded_patchtst,2051,19,0.4891630709171295,13.497649711998747,0.02047240299907571,test,24406,24403,False,1.0,0.3229365348815918,0.5682750521372478,0.3268148899078369,42.32221603393555,24.339500427246094,34.08221435546875,42.32221603393555,24.339500427246094,42.32221603393555,24.339500427246094,42.32221603393555,24.339500427246094,42.32221603393555,24.339500427246094,0.0,0.0,0.9996365308761597,0.04681193083524704,0.0016852384433150291,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2051,37,0.46581268310546875,14.123352767001052,0.021418670999992173,test,24407,5452,True,0.0,0.3047034740447998,0.5519995235910986,0.31753551959991455,41.11009979248047,23.648422241210938,34.566776275634766,42.338768005371094,24.33591651916504,43.27265930175781,26.737436294555664,43.353519439697266,26.867494583129883,42.15056228637695,24.181806564331055,0.16294291615486145,0.09579609033616447,0.5554705858230591,0.27675947546958923,0.053611598908901215,0.0,2.47707462310791,forecast
