variant,seed,best_epoch,beta,trainable_parameter_count,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent
st_rfft,2047,4,0.10331225395202637,1572,0.17428486049175262,0.4174743830365555,0.22493582963943481,31.09135627746582,16.752071380615234,26.289546966552734
st_time,2047,1,0.10056651383638382,1572,0.1744723916053772,0.41769892459207647,0.2250286191701889,31.10807991027832,16.75897979736328,26.247142791748047
st_rfft,2048,4,0.10419989377260208,1572,0.17250674962997437,0.41533931866604484,0.22406940162181854,30.93234634399414,16.687543869018555,26.436508178710938
st_time,2048,2,0.10130442678928375,1572,0.1723133772611618,0.4151064649715321,0.22405534982681274,30.915006637573242,16.68649673461914,26.509336471557617
st_rfft,2049,8,0.10794864594936371,1572,0.17439021170139313,0.41760054082986187,0.2250744104385376,31.100751876831055,16.76239013671875,26.40218734741211
st_time,2049,5,0.10441125929355621,1572,0.1742190420627594,0.41739554629003817,0.22445306181907654,31.08548355102539,16.716114044189453,26.259798049926758
st_rfft,2050,17,0.12141548097133636,1572,0.1810080111026764,0.42545036267780567,0.2286841720342636,31.685365676879883,17.03122901916504,26.23048973083496
st_time,2050,5,0.10439405590295792,1572,0.17985916137695312,0.42409805632300784,0.22818446159362793,31.584653854370117,16.99401092529297,26.232120513916016
st_rfft,2051,2,0.10229331254959106,1572,0.17344266176223755,0.41646447839190026,0.22063161432743073,31.016143798828125,16.431514739990234,25.9787654876709
st_time,2051,1,0.10117726027965546,1572,0.17329682409763336,0.4162893514103302,0.22064116597175598,31.00309944152832,16.432226181030273,25.908273696899414
