variant,seed,rmse_difference_ugm3,mae_difference_ugm3,rmse_relative_change_percent
st_pairwise_delta_forecast,2024,-0.387420654296875,-0.21773529052734375,-0.7668716288909194
st_sparse_delta_forecast,2024,-0.39762115478515625,-0.2303619384765625,-0.7870627940706587
