variant,seed,rmse_difference_ugm3,mae_difference_ugm3,rmse_relative_change_percent
st_station_bias_delta_forecast,2027,0.18799591064453125,-0.33984947204589844,0.4447626405879701
st_station_bias_delta_forecast,2028,-0.3591156005859375,-0.8178234100341797,-0.851880634637503
st_station_bias_delta_forecast,2029,-0.21274566650390625,0.034038543701171875,-0.503337941924531
st_station_bias_delta_forecast,2030,-0.12842559814453125,-0.6038322448730469,-0.29883851890566415
st_station_bias_delta_forecast,2031,-0.8437767028808594,-0.7988510131835938,-1.9218598382374608
