arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,15,1.4980134963989258,23,5.090196935001586,False,False,d2de1bb92cde2c8ed988091339ae223ce2e3eb7bb7dbcdb538dc93954e63630d
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,33,1.350760817527771,40,5.183909605002555,True,True,d2de1bb92cde2c8ed988091339ae223ce2e3eb7bb7dbcdb538dc93954e63630d
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,21,1.5053693056106567,29,6.23516713799836,False,False,d2de1bb92cde2c8ed988091339ae223ce2e3eb7bb7dbcdb538dc93954e63630d
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,34,1.413621187210083,40,5.36647535800148,True,True,d2de1bb92cde2c8ed988091339ae223ce2e3eb7bb7dbcdb538dc93954e63630d
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,13,1.4825350046157837,21,4.384414141000889,False,False,d2de1bb92cde2c8ed988091339ae223ce2e3eb7bb7dbcdb538dc93954e63630d
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,6,1.4173305034637451,14,1.8565005600030418,True,True,d2de1bb92cde2c8ed988091339ae223ce2e3eb7bb7dbcdb538dc93954e63630d
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,26,1.4766497611999512,34,7.287665243999072,False,False,d2de1bb92cde2c8ed988091339ae223ce2e3eb7bb7dbcdb538dc93954e63630d
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,37,1.3576140403747559,40,5.197762670999509,True,True,d2de1bb92cde2c8ed988091339ae223ce2e3eb7bb7dbcdb538dc93954e63630d
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,11,1.5024343729019165,19,4.1101253910019295,False,False,d2de1bb92cde2c8ed988091339ae223ce2e3eb7bb7dbcdb538dc93954e63630d
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,40,1.374376654624939,40,5.238161293997109,True,True,d2de1bb92cde2c8ed988091339ae223ce2e3eb7bb7dbcdb538dc93954e63630d
