variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2047,16,0.83571457862854,13.917784637000295,0.03868895899904601,test,27712,27709,False,1.0,0.5740091800689697,0.7576339353995237,0.4689622223377228,56.41545867919922,34.92018508911133,45.620025634765625,56.41545867919922,34.92018508911133,56.41545867919922,34.92018508911133,56.41545867919922,34.92018508911133,56.41545867919922,34.92018508911133,0.0,0.0,0.9999414682388306,0.05140187218785286,0.0008779506315477192,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2047,12,0.8175919651985168,7.7172100490006414,0.1267548399991938,test,27713,6448,True,0.0,0.556403636932373,0.7459246858311991,0.4639255106449127,55.543556213378906,34.545135498046875,45.76128387451172,56.66670227050781,35.09001159667969,56.61994934082031,35.70970153808594,56.61704635620117,35.678466796875,57.35271072387695,36.067928314208984,0.1266411691904068,0.08151669974061965,0.5947946906089783,0.0757271945476532,0.023054635152220726,0.0,2.8879613876342773,forecast
degraded_patchtst,2048,19,0.8318411707878113,13.283534402000441,0.020373856999867712,test,27712,27709,False,1.0,0.5977395176887512,0.7731361572768093,0.4750702977180481,57.569793701171875,35.3750114440918,46.73929977416992,57.569793701171875,35.3750114440918,57.569793701171875,35.3750114440918,57.569793701171875,35.3750114440918,57.569793701171875,35.3750114440918,0.0,0.0,0.999017059803009,0.05754825100302696,0.003655512584373355,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2048,39,0.8080015182495117,14.282274959999995,0.021493469999768422,test,27713,6448,True,0.0,0.5729219317436218,0.7569160665117513,0.4662274420261383,56.362003326416016,34.7165412902832,46.5245361328125,58.041831970214844,35.55381393432617,58.21482467651367,37.030052185058594,58.77149963378906,37.34638977050781,57.619136810302734,35.957950592041016,0.17688174545764923,0.11486012631622954,0.5722349286079407,0.16084282100200653,0.05001044273376465,0.0,4.764480113983154,forecast
degraded_patchtst,2049,16,0.8337453603744507,11.82471876300042,0.020418975000211503,test,27712,27709,False,1.0,0.6043540835380554,0.7774021375955017,0.47937658429145813,57.887451171875,35.6956672668457,47.06175994873047,57.887451171875,35.6956672668457,57.887451171875,35.6956672668457,57.887451171875,35.6956672668457,57.887451171875,35.6956672668457,0.0,0.0,0.9991017580032349,0.05586562305688858,0.0035843446385115385,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2049,8,0.8181504011154175,5.832234090999918,0.021871028000532533,test,27713,6448,True,0.0,0.5829181671142578,0.7634907773603148,0.47264719009399414,56.8515739440918,35.194576263427734,47.22260284423828,57.639076232910156,35.51571273803711,57.14127731323242,35.59478759765625,57.43653106689453,35.91834259033203,57.83345031738281,35.74357223510742,0.11027789115905762,0.05581530746899109,0.6030073165893555,0.1352645307779312,0.03568409010767937,0.0,2.0517609119415283,forecast
degraded_patchtst,2050,14,0.8130845427513123,10.833670717000132,0.020686114999989513,test,27712,27709,False,1.0,0.5821194052696228,0.7629674994844949,0.4719315469264984,56.81260681152344,35.14128875732422,46.69234085083008,56.81260681152344,35.14128875732422,56.81260681152344,35.14128875732422,56.81260681152344,35.14128875732422,56.81260681152344,35.14128875732422,0.0,0.0,0.9994376301765442,0.04960862919688225,0.0025450782850384712,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2050,18,0.7873883843421936,9.354485908999777,0.021334373999707168,test,27713,6448,True,0.0,0.5618366003036499,0.7495576030590644,0.4683308005332947,55.81407165527344,34.8731689453125,46.493682861328125,56.9890251159668,35.271263122558594,56.711692810058594,36.00841522216797,56.940834045410156,36.134212493896484,57.4531135559082,36.06763458251953,0.1382206380367279,0.09832337515064088,0.6009953618049622,0.12019188702106476,0.04221464321017265,0.0,2.803184986114502,forecast
degraded_patchtst,2051,12,0.8211016058921814,9.824875088999761,0.02026581499922031,test,27712,27709,False,1.0,0.5539817810058594,0.7442995237173401,0.46273618936538696,55.42253875732422,34.45657730102539,46.12308883666992,55.42253875732422,34.45657730102539,55.42253875732422,34.45657730102539,55.42253875732422,34.45657730102539,55.42253875732422,34.45657730102539,0.0,0.0,0.9996314644813538,0.04690075293183327,0.001702312147244811,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2051,12,0.7943075299263,7.046909062999475,0.021423420001156046,test,27713,6448,True,0.0,0.5380630493164062,0.7335278108677313,0.4606380760669708,54.620445251464844,34.30034637451172,46.21266555786133,55.74991989135742,34.6577033996582,56.01387405395508,35.56681823730469,56.05479049682617,35.63480758666992,56.102638244628906,35.31895446777344,0.12687352299690247,0.09529111906141177,0.5965096354484558,0.10136250406503677,0.04266078397631645,0.0,2.7156660556793213,forecast
