variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,2,0.10105082392692566,8,5901,15.877743155098015,11.263837290103215,37.54252975748628,18876
st_time,7001,2,0.10160738229751587,8,5901,15.868585275173574,11.255101693992671,37.47242912756337,18876
st_rfft,7002,30,0.14025074243545532,30,5901,15.459608175203009,11.03275379868831,36.74082330008029,18876
st_time,7002,30,0.13457922637462616,30,5901,15.43358833802452,11.00604951116437,36.78641212653251,18876
st_rfft,7003,29,0.13484634459018707,30,5901,15.388428368605796,10.95114612114533,36.575325595098825,18876
st_time,7003,11,0.11226627975702286,17,5901,15.385751466279366,10.965909573000653,36.72884859682757,18876
st_rfft,7004,30,0.14142410457134247,30,5901,15.670114500233028,11.174182074280658,37.14215621146785,18876
st_time,7004,29,0.13614194095134735,30,5901,15.592768548899693,11.103462618370889,36.94315116505169,18876
st_rfft,7005,27,0.13572347164154053,30,5901,15.414588644936034,11.038317960459036,36.64903257789878,18876
st_time,7005,10,0.11091746389865875,16,5901,15.432132094577232,11.06250373658853,36.79703280512594,18876
