variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,1,0.10180869698524475,7,11673,22.085714394540215,14.159079206951928,36.536185676691076,40344
st_time,7001,1,0.10180149972438812,7,11673,21.979821598245184,14.10127558732775,36.44115860469206,40344
st_rfft,7002,1,0.10151727497577667,7,11673,22.01200101264461,14.176330345243825,36.78224700962273,40344
st_time,7002,19,0.13812483847141266,25,11673,21.587337476367985,13.924012006239217,36.420949011472025,40344
st_rfft,7003,1,0.1017608717083931,7,11673,21.924105954165775,14.217389540234516,36.728004652761285,40344
st_time,7003,18,0.133583664894104,24,11673,21.552835603801142,14.041662211033316,36.55819379263919,40344
st_rfft,7004,1,0.10188013315200806,7,11673,22.49325002615277,14.77142038913608,37.72427712580153,40344
st_time,7004,26,0.13113811612129211,30,11673,22.170611148982506,14.633378581586586,37.508909810845424,40344
st_rfft,7005,1,0.10168766975402832,7,11673,21.951975340859175,14.0566531743366,36.36005112260815,40344
st_time,7005,1,0.10173307359218597,7,11673,21.83323124467723,13.985117266581405,36.25428548275732,40344
